rating,review
3,By far the cheapest crap I've ever bought on amazon... I mean this thing doesn't even qualify as cheap. It's not bright cable is short so repositioning is a challenge if you don't have 20 extension cords. Overall not going to buy again or need for very long. Oh and these things get hot when you leave them on for too long
3,They work great but be gentle with them. The base that threads onto the stand is very thin and flimsy. One of them broke while simply setting up for a video it was barley bumped. I sanded the paint and put some JB Weld on it and moving on with life. But they are really bright.
4,These are easy to use but they really don’t project enough light to be useful even in a small room. Spend a little extra and get brighter/larger lights.
3,Light is good pictures rock but swivel broke first time I put it on
3,Inexpensive and it shows not that bright. Maybe for a helper light.
5,For the price I was not expecting it to be THIS good. It came with 2 tripods the lights themselves and 5 color lenses (including white) (10 total lenses 5 for each light). On their wire there’s a little control panel thing that lets you adjust the brightness. I actually highly recommend. If you’re looking for good lights at an insanely reasonable price this is the product for you.
4,El producto es de buena calidad recibe su energia por USB y aunque cumple su funcion en cuanto a iluminacion no es tan de lo mejor porque tiende generar sombras fuertes por lo tanto lo recomiendo para videos en casa y cosas sencillas porque para un resultado mas profesional dejan mucho que desear pero aun asi son muy buenos.
4,These are decent  simple led lights
5,The media could not be loaded.                                                                                 Great for product photos super lightweight easy to use. Not the sturdiest at max height but I like them. There's a swivel head attachment so you can aim the lights.
5,These are actually fantastic for what they are. The fact you even get 2 tall tripods with universal-threaded connections for less than 40 bucks is a steal since you can use them for anything else but the lights themselves are also very bright. They are not huge so you will want to use the provided or other diffusers but with clever placement the right diffusion and leaning on some software enhancements in post you can likely make these work as well as a much more expensive 'light tent' assembly.
5,The media could not be loaded.                                                                                 the best decision over the best option UBeesize LED Lightthe package is simple and safe thanks to UBeesize for your beautiful and helfull product and thanks amazon for few hours delivery.Adjustable Tripod are metal everything else is resistant plastic and very stable.the size is same as I saw in amazon and the expected one (I don't understand why some people are complaining) the product has bright light and can be adjustedTripods are very long and you can connect different devices such as webcams phone and others the cables are long as well (I will like even longer as possible but they are fine)The lights can be turned in any direction and either way up and down as well 30 90 is amazing.I use the lights in a car and it seems all natural you can also change the colors as you can see in the photos also you will appreciate the difference from the very darkest to the highest light possible in these lights. (only 1 first and both after)I Would recommend this to anyone for taking pictures putting on makeup streaming or creating content.If anyone has complaints I remind you please look at the price first I think it is something important to keep in mind we all want the best but sometimes demanding too much is not cool.blessings to you all and have a good day
4,It's very different from other light kits that I use. This is more portable and can be attached to a laptop or anything with a USB port. It needs barn doors and a change in temperature not just intensity... overall it's good.
5,The media could not be loaded.                                                                                 Pros: don’t be afraid by its size this little thing is POWERFUL you could actually use only one if you want to and it will do the job. I make videos for instagram and TikTok (@polianaciliento) and I was struggling with the darkness of my kitchen lights my videos were coming out with poor quality because of it but this little guy it’s really powerful. I would say that this lighting is 10x better than a ring light which I also have used before.Cons: it doesn’t come with the outlet what is a bummer but it says in the description that it doesn’t and it’s not expensive so not too bad.
3,I bought this set of lamps to light my home movies. All is well EXCEPT they didn't think to include USB to wall outlet adaptors so now I have to order two adaptors to use these things. True I can plug the power cords into my PC USB ports but that isn't really a solution I'm happy with.
4,Over all not horrible decent brightness. My major complaint the power cords are usb and did not come with power blocks. On top of that the cords are very short. They are decent quality for the price. Slightly annoyed I have to buy two usb power blocks its kinda cool because you can use power banks to power them but it should be better advertised they will not work as is out of the box.
5,Get these lights for your studio if you want to be a content creator. It took me about 10 minutes to set up and they come with interchangeable color tabs.Say YES to these lights 👍🏾
4,I’ve used high end professional lights before so I know where the bar is set. These were surprisingly useful in a portrait session and provided nice dynamic colored light when paired with natural light. For the price I expected much less brightness but these babies can do the job.
5,I wasn't sure waht the quality would be.  This set is pretty nice.  Pretty bright easy to move.  I'd recommend.
5,le dio a mi oficina un aspecto muchisimo mejor  ademas para los videos queda perfecto como luces de fondo.
4,One of the lights will not turn off when press the off button on the connected remote. It only turns off when unplugged. Other than than everything else works well.
4,Just the right size for what I need them for.  I use them for my product review videos for YouTube. The lights are light weight and are very easy to travel with.  The included filters are a nice plus.
5,Better to press the button than having the power on your phone. For the price! Great!
5,Very nice product and enjoyable.
5,The product is just as described. Value for your money. It's bright and you can adjust the brightness level. I'm quite happy with the product.
5,I use these to add some added light to my desktop when I do Youtube recordings of projects.  they are USB powdered so I don't have to worry about lots of wall worts I just use a tower of power for all of my lighting needs.  which also means that I can take them with me on the road as I can run both lights on a portable battery pack.  the diffusers are good for mood lighting or to soften the light the tripods that come with them are by them selfs worth the money I paid for the whole setup.
2,It’s a good product for the value but first things first the base of the tripod is nowhere near as big as pictured which makes the tripod easy to tip over. On top of that I was missing 1 light and a mount with my original order. I told them about it and after complaining they sent me an entirely new kit.. sounds great right? Wrong the new kit has one light that is completely busted so now I have 4 tripods 3 lights and only two of them work… At this point I kinda just want my money back if you just need to do a quick photoshoot then these may work for you but I’d just rather not bother
3,I haven’t even tried my lights yet but I didn’t know you need a wall usb charger for them.
4,Lights are a bit small but not nad overall
4,Smaller than I thought but in all seriousness it works really well! It’s super bright. I like it
5,Great product. Easy to set up store and use.
4,The adjustable brightness is great. My suggestions are to move the on/off/adjustment switch higher on the cable - I have to bend over to reach it. And to have a pass-thru "always on" position so I can control it with a smart plug.
4,The AC in this case USB is a little short easy to overcome. The light is great.
4,Used these to take my baby’s Christmas photos bc hiring a photographer was so expensive! Our photos came out great. I didn’t think they’d work so well bc of the price but I must say they exceeded my expectations!
5,The lights are good enough for my needs.
3,The lights are ok in brightness. But they fall over with the slightest bump and the light covers broke off from the falls. Also… the cables are too short when the poles are extended to the max. USB is not good for this.
3,I didn't want to review too early. I wanted to use for a while and see if things get better. Buy I stopped using for now. The light is like a flashlight not soft light. They came with USBs and nothing to plug into electric socket so I have little options on where to plug in. If you're serious about taking pictures and video this light is not for you.
3,The product in and of itself is not that bad of a deal but understand the drawbacks. First off I didn't realize it's powered only by USB and secondly it's not really that strong of a light. It only works if it's right up on the subject. Any further away than a foot and a half from the subject this light is useless at least for my purposes. This was an impulse buy on my part. I had a better quality light with stronger output dimmer and battery option that I had my sights on but saw I could get two for the price of one those with these light. Read the fine print. You get what you pay for.
4,Setting up for small stream. Can’t afford the “pro” lights so I gave these a shot. To my amazement they work fantastically. I was able to use the face light at high and the second as a fill from a different angle and lower power.The ball adjustment for the light head is a metal ball in a plastic socket. The plastic is threaded and that’s how you lock it in place. The metal screw can easily strip the plastic threads if you twist the locking screw too hard.Overall for the money they do exactly what I need until I can afford nicer lights or I may never need to upgrade.
5,I love the different settings for the lights from lite to bright.  Helps me much better to do what I'm doing because of the lights.  Definitely recommend this.
5,The media could not be loaded.                                                                                 I was so happy when I came across these. I had a last minute 360 event and needed some lighting. I ordered these and they were so easy to put together. They also got the job done. Very bright and love the different light settings that you can choose from. I ordered four. I love that you can switch out the color plates. I use these lights for all my photo booth events now. Easy to transport and assemble. They don’t take up a lot of space. Make sure you have either a USB box or outlet to use them. If you would like to see other events check out our Instagram @mtomeventsco
5,The media could not be loaded.                                                                                 I had a big light box and the bulb broke so I went looking for one and found these. This brand never disappoints me. They get brighter than I thought they would. I think they could definitely even light up the room in the dark on their own. I like that they’re small actually. Easy to store when I move back and forth from school. I like that it’s not one big light too. It’ll have light from both sides instead of straight on. Haven’t done a shoot with them but I think they’ll be perfectly fine. It’s a little brighter white than I’d consider daylight but hey I’ll take it. Can color correct later or play with the screens. I’d say both of them together is easily like at least if not more equivalent watts than the big 85w bulb I had.
5,These lights are a bit small and unfortunately not as bright as I would’ve liked
3,For the cost these are great for filming in small spaces. They also come with color filters and stands. Assembly was really simple.My one disappointment was the fact the power chords end in USB rather than q standard outlet plug. Thankfully I already had a dual USB to wall adapter but c'mon now that's just one more stupid thing to haul around.For the cost it's pretty good.
4,They are good for the worth.
4,They are going to light up anything too far but are good spot lights for small scenes the color filters actually work well
5,Easy to maneuver when taking pics for online selling. Adjustable. Happy with purchase
4,The lights work well but be careful they don’t fall over. One of mine fell over and the plug ripped out of it. Other than that issue they are very useful.
4,I was surprised at the brightness coming from these things for what they cost. They are easy to set up and the adjustable brightness is great too (they adjust independently). The only real concerns I have are the durability and the lack of an AC power adapter. These are super lightweight so easy to transport but don't bang them around I don't think they would survive. Each light has its own power cord that ends in a USB I was surprised to see that it did not come with a USB power block or something to convert to an outlet. Overall solid product!
3,I use this for streaming and the light quality is okay. Not the best but it gets you by .
2,I try my best not to create garbage and I have access to taps and tools so imma try to get this one going but come on now
4,Pros:1) Easy to set up2) Multiple angles of light to cancel out shadowsCons:1) Needs a better diffuser; light is almost as harsh as an open bulb2) Yellow is verrry yellow; I’d hoped it would be more of a “warm white”
3,I'm pretty confident I could get the same effect with a couple of table lamps. The filers could diffuse the light better shadows behind the subject are still harsh. But these lights are better than having nothing.
3,Save your money. CHEAP!!!
3,Just not what I expected.
5,Soy un streamer nuevo y pequeño y tiene la calidad y precio que uno necesita para empezar en este mundillo y luchar por nuestros sueños ofreciendo una buena calidad de imagen apoyandonos en una buena camara que este al alcance de nuestro bolsillo!!!Hazlo sigue tus sueños!
3,Is expensive and it does not work a lot.
3,The media could not be loaded.                                                                                 The pictures make it look bigger.
4,Not bright enough
5,The media could not be loaded.                                                                                 I am very pleased with this product. It is very easy to set up and operate. I love that you can adjust the tripod to whatever height you need. It is also great that you have four different color filters to use; White Blue Red and Orange. It is very easy to switch which filter you want. Simply slide the filter out and slide the new one in. Each tripod stand comes with an easy to use remote that allows you to adjust the brightness of the light as shown in my video. I am very excited to use this product for future projects. I definitely recommend this product to anyone looking for a light set up for filming or pictures.
2,Bought to do live steaming and shootings but for me it’s not enough had to buy another one.This is one is more for short distances shootings like make up…
5,Exactly what I expected.  Would like a longer cord.  USB wall plug as an add on bundle would improve the product.
5,✔️Shipped on time✔️Works Great✔️Flexible adjustment height and practicality✔️Works great on my live video broadcast!
5,Los trípodes son de muy buena calidad son muy ajustables y versátiles para muchos usos. La luz es muy intensa la posibilidad de cambiar el color es excelente son muy sencillas de utilizar y el precio es buenísimo. Muy recomendadas para empezar.
2,Really was hoping they would be better quality but not good at all  lens covers fall of easy they tip over at the slightest bump or wind
5,This product is definitely worth it. Super easy assembly. The stands when I ordered I had thought would be small which wouldn't be an issue fir what I was using it for. However the stands extend to about 5 feet or so. So not only can I use them in my video production I can also use them with my portrait photography as well. The dimming and brightness controls are on point. The color filters are a hard plastic which is a fantastic feature as they will not easily tear or break. Way to go with this product really loving them and can't wait to begin shooting.
5,was on a budget and wanted a way to get good lighting for cheap. had low expectations for these considering how cheap they are but they work phenomenally. I use these for streaming/videos and they light me up well. the red is harsh though other than that it is amazing and easy to use. amazing for its price. 10/10 would recommend
5,The media could not be loaded.                                                                                             I love this light for all my crafting. It's bright easily moves from project to project. So glad I bought it!
2,These are cool for indoor shots with a LOT of light. They are not bright enough to cut out shadow.
5,I purchased to take better pics of clothing I sell online and they work great but I had to buy an extra set for complete lighting.
5,If you need good lighting for a small space the. Look no further. A nice affordable product that works out of the box.
4,The lights are pretty good good brightness very adjustable the only downside for me is the plastic where you adjust it is a little weak just be careful when adjusting
5,I really like the lights for the price. The lights are a little small only a little bigger than my phone but they both can get very bright which makes up for the size. I love how many colors it comes with and how you can adjust the brightness. The only thing I’m not a fan of is they don’t come with cords that plug directly into the wall they are just usb cords and you have to have your own wall piece because they don’t come with one. Other than that I really like them and can’t wait to use them.
3,The cord is just a little too short
5,This product is really easy to use just adjust the knobs on the side to set up or put away. The tripod that comes with the lights can also be used with a camera making it great for filming content. I would definitely recommend these
5,I have been extremely impressed with these light. Easy assembly great instructions and simple to use.  Because of the way that the lights are made they can be used for many things.Great for photography and video lighting and enhancement.  They include color filters and the brightness is adjustable.They are also perfect to add light to otherwise dark areas as well as for reading.The price for this product is low but the quality of the lights and tri pods is very high.I am going to order more for gifts.  I recommend them highly and was glad to find them
5,Love the brightness and how easy to use it is. But you need a power source to plug it.
3,The lighting that I needed will be a little brighter.
5,I can not say enough good things about these lights. When first starting out recording or live streaming the cost add up quickly and as I found out lights can be very expensive. This bundle is perfect for starting out the lights work great and the control over the intensity is not often found on less expensive equipment. The fact you get two lights two stands and films (which are not cheap pieces of paper they are actual thick plastic). Honestly I ordered another set just so I can have a light setup at my PC and at my Painting station and not have to move them.
5,Use for vblog. This set has everything you need as beginner.
5,Got it for my wife as she needed better lighting when teaching virtually. You can connect it via. USB on your computer so no need to have an outlet or an adapter for this piece. Just angle it where your eyes won't see it as it can be a bit blinding at the max setting.
3,Light is ok could not use on the date intended because no where in the title does it mention it’s a usb plug style . Lots of words in the product title just not the right ones.
5,I m using this as a “standing” lamps for my  children to read write doing homework…. Wherever they are.  It works so well now I own 2 sets (4 of them).  It is so bright to keep my kids away from darkness n prevent wearing eye glasses in the future… I use it as reading light too!
4,Everything worked as it's supposed too. Very bright lights. Able to power off a cheap battery pack. Tall tripods when extended but small enough to use on my work bench for extra lighting when not using for photos
3,These small lights may be bright enough when pointed directly at a subject but they are not bright enough to bounce off walls for indirect lighting. The main advantage of these lights is their daylight-like non-yellow color.It was possible for me to get brighter lighting by using a half-dome shop light with a clamp and an ordinary household LED bulb having 1500 lumens of brightness and a faint yellow tint. Cost of shop light setup - $14.
2,One of my tripods is not screwing all the way down and needs to be replaced
5,Aun no he usado espero q todo bien llego
3,This has to be for table top only. Not bright enough for what I bought it for but it definitely has its own uses
4,So far so good (Ubeesize warranty hasn't been impressive for their tripod o-ring light; hopefully this will be better if a problem arises)
4,Not super bright good as long as you're relatively close to the lights. Past about 4 feet away you might as well just use a regular lamp.
2,First I am pretty sure I saw a lumens rating on this product when I purchased that was impressive.  Don't see it now so may have been updated.  Next the images you see in this ad show the light against background objects that have been manipulated to make the light panel look larger.  I have used a couple of times as a light weight portable option for interviews using a Sony Nexcam professional level camera.  When lighting a subject you will see about a 3 decibel improvement in lighting.  That is not much.  Effective use is probably lighting a subject with in about 2 to 3 feet max and then they will cook under the heat of the light. Can be useful for back lighting and shadow elimination.  Overall just too weak for any serious work.  Its what you get with two lights for $29.  My low review has mostly to do with the deceptive nature of the marketing images..
3,Joint at the top of one of the stands was broken.
4,Set your expectations to match the price and you will probably be happy (or at least unsurprised). These are working perfectly the light the green screen behind me for chromakey during streaming and video conferencing.
5,These lights are easy to use and provide great lighting
4,The lights were easy to set up and use. They also have a usb plug in and not a wall plug in so be careful if that’s what you’re looking for. They were perfect for what I needed which is lights for doing videos.
5,Perrfectttt like i bought these lights as a add on to my home photoshoot studio for my online boutique and I am impressed! I was wondering could I sue since the lights hit me right in the eye when I cut the switch on lol that was shockingly painful but shows me that those lights work. Oh yes how can I forget the colorful shades I loveee those so much it literally changed the lights I was so impressed by that.
5,Easy to set up. Don't take too much space. The lighting is perfect for what I want it. It's perfect. And you can't beat the price.
5,They’re a bit flimsy but definitely worth it if you’re just using them for personal pictures and such I’m sure could be put to better use by a better photographer
5,Probably the cable look too fragile but even tho it work great !
4,El producto se ve en buen estado aun no lo pongo a funcionar pero no llegaron los filtros que tengo que hacer?
5,We bought these for our church videos. So much better than the ring light that makes people's eyes look possessed. We use them off to the sides a bit to even out the shadows.These run on regular USB phone chargers or a battery pack if you don't have a handy power source. Very versatile. I've used mine as music stand lights reading lamps extra light at the sewing machine etc. I may buy more for the car emergency kits.
5,I purchased these lights to supplement the natural lighting in my office when streaming. great selection of colors and easy to setup which makes for a great experience. 100% would buy again if i needed to get more lights! Also the hight on them is great for setting up on my desk or next to it!
5,Lights are easy to set up. Brightness is adjustable but I have not tried color inserts. Tripods are a good height to use and height is adjustable to use from the floor or from the desktop.
5,I was looking for good budget lighting and im impressed you get 2 lights for $40 and it's definitely worth it. Works well and is cheap.
5,Great product for the price.
5,They definitely do a good job of lighting up a small space! Very worth it! The colors are very nice and you can definitely see a difference!
5,I've only had them for a couple of days.. but they are SUPER bright they work very VERY well..I was a little hesitant at first (because of the price). HOWEVER!With that being said these are absolutely WORTH the money if you're on the fence.. BUY THEM! you WILL NOT regret it! they're plug and play.  the little color filters they give you are great!the bang for your buck is incredible with these!
5,I have really liked my LED Video Light with 51” Adjustable Tripod Stand Kit. I am using it for workplace projects. We are expanding our internal marketing capabilities through photography & videography so we are creating our own studio space. These lights have done a great job so far meeting our lighting needs to keep our subjects (people & products) well lit. I would recommend getting these. They aren't huge but they will do the job in a smaller environment.
5,Love this light kit. I am photographing small products for a future web site.
5,Arrived when it said it would Love the tripod and versatility. If you leave them plugged in they do remember the settings and the filters are a very nice addition.
5,For this product being as cheap as it is I definitely wasn’t expecting such a good quality! not only is the lighting vibrant but being able to adjust into any height in angle is such a bonus! Highly recommended!
5,really like that the lights have tripods and will run on my phone battery packs. Runs almost 3 hours on a battery pack or plug it in the usb on the computer and it probably runs all day. I generally only use for 1.5 hours or so at a time.
5,Great for lighting if you are trying to do video content. It's very easy to put together.
4,i love the lights made a big difference for the project im working on but my only issue is the blue filter doesnt showe in blue but more white over all for the price it is really a cool device
5,This is a great product that works well for additional lighting. The leds are very bright and its a nice addition that extra colored gels are included with lights.
5,The tripods safe very durable and sturdy. I’m not a proficient photographer by any means but I can definitely see the impact on picture quality with the lighting. I like that these lights are portable and way to set up and use. It will take some creativity to use when an outlet not available to plug these in or your computer is not at full charge. Otherwise this is a solid tool.
4,Stands are good. Lights them self are cheap but bright as hell. Happy with them
3,Not as sturdy as I thought it would be. The light was not strong enough for what I was trying to do. The connections were not properly made.
5,For the price it is an awesome light! And the filters work great!
4,Una de ella alumbra menos.
5,The product was easy to assemble and gave off enough light for my projects. The price was not bad either. I love that you can change the lights to different colors
5,This product is good quality. It comes with multiple lighting colors and has a really easy set up. The lights are very bright. The only con if you can call it that is that It uses a usb for its power source but doesn’t come with the wall adapter. Other than that this product is really nice.
4,It's a good product if a little limited in its lighting ability.  Good value for your money.
4,Great value for the money. It will make my zoom meetings look crisp for sure!
5,My son loves it
5,Just get it!
5,It was perfect for what I needed and allowed for photos and videos to be twken
5,I LOVE THIS! The package comes in set of 2. So you can get lighting from more than just one angle. I love the levels of brightness it gives you. The tripods can stand very tall and short so that’s a plus as well! I love the color options of a light blue tint red white and orange. Highly recommend for photographers and videographers!!!
3,The order was missing one ball head and BOTH of the light stands making both of the lights essentially useless. The lights themselves are amazing but I have nothing to stand them on for my show. Really disappointed because if everything came with it they would have been perfect.
5,With these you don't have to sweat it out in a photo session.
2,First the stands are flimsy and tip over very very easily. Second the USB cords are short and when having to adjust the computer or lighting it pulls the stands over. The lights are bright and can be softened or less bright. The color inserts slide in and stay put very well.
4,Serves the purpose. you can use it for multiple jobs
5,Buena
4,Monitors are kind of small great value though.
5,Fast shipping and product as described. Couldn't be happier. Thank you.
5,These lights were easy to set up and use. The filters provided are great! With Filters I can actually point light toward me unlike others are returned. My only con is I would also like a plug-in option in addition w USB but that’s an easy fix Would definitely recommend!
5,Great quality for the Price. The filters are nice hard plastic and not flimsy at all. I like that you can power these lights off of a usb power bank wall plug or any USB port on your notebook/PC. The stands are decent quality as well. The base is sturdy.
5,Used it for a photo shoot & it gave great light. Even the photographer was impressed & chose it over the ring light. Since it comes with two lights for the price of one it's one of the best deals out there.
5,These are so lightweight easy to use & put off great light. As a Commercial Photographer it was important for me to have something that is easy to carry around with the rest of my equipment. These are compact enough to fit into my backpack.
2,Lights are WAY smaller than I thought
5,Very cool little lights camera pics up on everything now!
5,Perfect for video conference calls. Small and compact and easy to set up!
1,The light is bright enough for my need. However it is made of very cheap material. The head knob broke while assembling. I am not sure if it will even last a month. I am just returning it.
5,These lights work very good for lighting up items to resell and are super easy to use.
5,The reviews are spot on for these lights. They’re light-weight easy to assemble project low to high light levels include quality filters and are easily unassembled for compact storage. They light up my older photo tent for product shots perfectly. Great value! I’m very pleased.
1,The material for the mounts for these lights seem cheap and thin. I would say not the expect these to last.Buyer beware this might work for a little while but with something this cheaply made its possible it may break after the return window has lapsed
2,I’m not satisfied
3,These are not very bright lights. The cords are not very long either which makes using them inconvenient at times. I do not recommend these lights.
5,Si quieres empesar un canal o necesitas luces estás tienen buen presio y son suficientesYo les cambio los filtros de diferentes colores fenomeno da un vistazo en mi canal ministerio de enseñanza gracia y paz
5,I have several products by this vendor. All perfect for what I need it for.
5,Súper practico y hace excelente función
5,My daughter loves it!
5,Customer service from UBeesize has been outstanding. They were super helpful very communicative and helped with getting a replacement for the light that came with a defect. Not the first UBeesize product I’ve bought and definitely not the last!
3,cheap. not what I was looking for.
4,easy to use
5,El producto se ve de muy buena calidad. Cumple con lo prometido tiene 10 modos de iluminación y las paletas de color son de mucha utilidad. En cuanto a los vendedores ninguna queja todo en orden buena presentación.
5,Very Bright and effective great for zoom calls in low light rooms as well as photoshoot. If you're just starting out your career as a YouTuber and don't want to spend all of your money on a light that's stupid expensive. I recommend you try this light set up.
5,I needed good lighting for taking photos of my artwork. I gave this product a try and am very happy with it. Easy to set up and adjust. Can't believe it's so inexpensive!
3,They’re really cheap light and the usb chord is short so it’s hard to get an extension chord for it
1,The lights are bright—in fact too bright for most applications—and the dimmer switches are broken so one has to cover the lights with cloth to tone them down. Not a very reliable solution.
2,I do not recommend for a pro photographer but if you are just looking to add a bit of brightness to your photo I guess its ok. However I don't recommend at all!
5,The light is good!
2,this came with missing and broken pieces i sent it back.
1,Did NOT get the LED lights at ALL. Box is too big. my order looks opened and used.
5,I bought this set for my Facebook Lives. It gives the right amount of light and no shadows. My Facebook Lives look so much better now.
1,The lighting was decent when they both worked. One light stopped working a couple months after I got them. It was the wire. I went to move the light to see what was going on and I noticed if the wire was jiggled a certain way it would briefly turn on. I keep the lights in the same spot at my photography station. They don’t get banged around or moved a lot or anything like that. So I’m guessing it came with a crummy wire and now I’m down to one light for my product photos. When I replace them I’m going with a different brand. I understand you get what you pay for but it should have worked for more than a couple of months.
5,These lights are very bright easy to use and serves our  purpose of lighting up for Zoom meets.  They are of high quality especially for the price.  I’m very happy with this purchase!
5,I was able to use these lights for different purposes.
5,For being so small they do produce a very bright light ! Recommend for the money and quality
5,These are handy and bright! They did a great job of illuminating what I needed! I love the versatility and look forward to playing around with them in different configurations.
5,Exactly what I needed and expected.  Made my own personal green screen studio with light on a budget.  Looks nice work great and not bulky clunky or cluttered..
5,Easy to use and the lights are great and bright!
2,I recently purchased the set while they were on sale and I still feel like i way over paid for them. The lights are not that bright and everything on them is cheap light weight plastic. if you’re just looking for a cheap light set you’ll need 3 sets at least to get anything remotely usable for video and photography
5,Es una opcion interesante el brilo no es muy alto pero para usarlo en un escritobio va genial.
5,I love this product. It was so easy to set up and it is sturdy. I like the adjustable length. Easy to store away as well. You simply can't go wrong. Value for $$$ amazing!
1,The worst item I have bought it’s not bright at all the lighting sucks I was only sent one instead of 2I give it a big fat 0
5,This is a great product.  I only setup one and even that gave the light needed.  The color filters were perfect addition.  Quick and easy setup to use.
5,The light is very bright but the orange and blue aren’t as saturated as I thought they would be but still a great set of light for the price.
5,Most definitely will recommend this to people who love lightingwant to stream or just to make a tiktok! Wonderful product
5,
3,The lights are really small don't really know what you would use them for didn't work for me so I ended up returning them.
5,I was pleasantly surprised with the overall quality and features since I wasn't expecting such a high quality product at such a low price.
5,They work great and easy to maneuver
5,Not bulky and work great for my needs I use them behindy camera for live streaming
5,Value of moneyEasy to useIt versatile because the tripod can also be use as phone stand/ light Weight camera holder
5,Es un producto solido las bases tienen buenos acabados las luces son super poderosas y el precio es el mejor del mercado 100% recomendado!!
5,Lighting is awesome love the adjustment options to keep it short or make them taller. Definitely worth the price.
5,These are nice heavy duty lights that extend to 5'. I am very happy with the promptness of delivery and with the quality of the product
5,Purchased based on another review about the performance of the lights. Recieved my purchase very fast tested the lights and am very pleased.
3,Easy to use. Not the longest cords. Also after 4 uses one of them broke on one of the rod levels and won’t adjust.
5,Great product
5,Gets the job done! Love the changeable light filters. Gonna use for filming and photography.**Short stand but not a big issue.
5,Amazing product! Do the work!
5,This product is amazing and for the price! I thought it was only 1 light stand turns out its 2! Im so excited!!!!
3,For the price I paid I’m not upset about the investment but these aren’t what I expected.
5,Very easy to put together. I love the fact that it gives you color options!
2,The lighting is harsh and fluorescent. Not flattering at all for photography.
5,I was so happy to find lighting that is easy to transport and has a tall tripod. Also a great price!
5,This is my first set of external lighting and I love it. It really will make a difference in your pictures!
3,No es muy buena calidad pero usándolos correctamente son buena inversión!
5,Super easy to set up and goes pretty high. Nice and bright. Great value for the money
5,Very nice product for the price. It eliminates the shadows and reflections on old photos. Highly recommend it!
5,Small lamps but very bright. You can use lamps with or without stands. I am happy with my purchase.
5,So far so good with the lights.  Still getting used to using them.
5,Great lighting system. Used for a video shoot
5,The light our very bright I only have to use one and I’m fine
2,Cheaply made
5,Lightweight easy to maneuver and bright. I wish it came with a plug or an option to add it.
5,They came right away and they were exactly what I was looking for!!!
3,The light works great and it’s sturdy. The colors are hardly visible.
5,The lights work well and they came on time with no drama
5,This light is better then I thought they’re also very bright but can be adjusted
5,It’s well worth the money and although the sturdiness is a bit loose in one part I love it!
5,This was such a great find! I’m enjoying this light setup for alternative to professional lighting. Recommend!
5,La luz difuminada es excelente tiene filtros de varios colores
5,love them!!! so easy to use and the lights are pretty good.
5,Super nice lights and perfect for what I needed to use them for!
5,Very versatile I’ve been using this for streaming and photography and it’s perfect.
5,Great bargain and the lights work great! Exactly what I needed and was looking for!
5,Worth the money. Amazing tripod quality. Sturdy. Bright. Even the filters are quality.
3,Wish they came with the usb plug ins
2,The stands are way too short and extremely difficult to open.
5,Esta increíble es más de lo q esperaba alumbra bastante es excelente
5,Love it exactly what I needed for streaming
5,They work well for my home office!
5,Works great to take product pictures. Exactly what I bought it for!
2,There is a reason there is no lumen number listed: these arent very bright at all.  I'm very disappointed.
5,Very pleased with the quality for the price.
5,These lights are perfect for what I needed them for
