rating,review
1,The description said this product (camera lens protectors) was new.  When I received the package the outer envelope was completely sealed but the inner package - a small box - had been torn open. One of the screen protectors was inside its little foam envelope like it I should be. The other screen protector was stuck to the dust removal sticker and was broken.  I tried to contact the seller but never got a response from one of the email addresses included in my order. I messaged the other email address and received a reply asking for a significant amount of personal info (not happening!).Hopefully I get the seller’s attention here and get the broken item replaced.Regarding the one good lens protector I received:  it seems to be of acceptable quality. It was a little hard to install because it needs to be perfectly straight to not interfere with the camera & flash. If it isn’t installed correctly it creates a terrible glare.  I put a toothpick in the hole in the protector to help hold it in place while I pressed it down on the phone.The adhesive seemed weak when I put the protector on but it hasn’t fallen off or slid. (It’s been installed for about a month).Update: lens protector shattered today. I didn’t drop my phone or bump it into anything I have no idea why it broke.  Don’t waste your time & money in this product find a better brand.
5,Great product
5,Can’t even tell this is on your camera and love that it is tempered glass
4,Thanks
5,I WNAT TO KEEP THE PRODUCT DO NOT SEND THE REFUND
5,son broke the cam lens on his phone. the cam kept trying to auto focus and was basically broke  I cleaned out the broken glass wiped down everything real good. Installed this protector. All fixed. 8$ much better then 400$ fix.
5,La facilidad de instalartlo
2,This thing literally cracked within days which causes a glare in my camera. When I tried to remove it it took two people tread a needle and a knife and when it did start to come off it shattered into pieces and scratched my phone and camera. Luckily none of the damage it lefts effect how the pictures come out but it’s toll upsetting and I would not recommend.
2,They say they are same size as phone but they did not fit right. It was very hard to try and put on and the lense cover was way too small.
5,I am happy with my purchase.
5,I accidentally dropped my phone directly on the camera and it cracked the camera protector but not the camera. Just ordered some more!
3,the product is amazing at keeping my phone camera safe but whenever i take pictures with the flash on the pictures come out a big white orb looking thing in the bottom left corner. it makes the pictures look foggy bad quality and a little blurry. it’s pretty frustrating but at least it’s protecting my camera
5,Easy to install doesn’t make my picture or video blurry with the protector does its job just like the description.
5,These are great and helped to protect my camera!
4,The product works well
4,I bought this for both my phone and husbands phone. I have a no brand case for my phoNe and this fits perfectly unfortunately my husband’s phone have Spigen tough armor case and this doesn’t fit right. It won’t even sit on top of the lenses so the adhesive is useless. If you have a different brand case for your phone get it it works but if it has a Spigen case get the spigen brand which is expensive that is why I chose this.
5,Very good screen cover lets you use the fingerprint function. What you have to know is watch the video on Amazon  not the video mentioned on the box. I emailed customer service and they were very helpful. Adhesion is excellent. It does not crack appears durable so far. Would recommend. Would buy again.
4,There is a card in the packaging offering a free gift in exchange for reviews. The sheer volume of reviews is a testament to this.Just installed it a few hours ago. Fits well and sticks. It is truly case friendly the edges of the glass protector do not protrude out from the camera platform (currently have mine on an OtterBox).Using the flash will result in that reflection pictured by other reviewers. Yes it will happen. This is a non-issue for me as I steer away from Iphone flash photography all together.Hope this helped someone.
5,Fell at a concert and phone made direct contact with the concrete floor cracked the protecter but saved the camera!
5,I can’t take a pic because I’m writing this on my phone duh but my camera would be shattered without this protector. I just got the phone too so I’m really glad I had this! I would recommend buying one for sure. I drop my phone all the time but I dropped it on concrete and a rock got the camera
3,The product isn’t great the dark lines around the lens makes it difficult to apply. It is also not good for focusing on an object. I had to take it off as it was affecting my picture quality.
5,i like this camera protector i think it protect my camera just fine. It’s flat and almost feels like it’s apart of my case. A lot of people were talking about the flash and saying a halo shows up when taking photos with the flash. i have not had that problem. but the camera protector i got has a black ring inside where the flash is and i’m pretty sure that prevents the halo from showing up and i don’t think earlier version of the protector had that so. also it was easy to apply.
4,Covers the camera lens and the raised part of the camera so everything on that square is evenly flat. There is a black ring around the flash circle and mine fell out. Not sure if it is supposed to remain or not. I don't think this sticks completely flat but that doesn't bother me. Sticking this onto your camera does not affect the camera quality and the flash/microphone portions are not covered (there are cutouts for those). All in all not sure if this is absolutely required for your phone. I got it for ease of mind and it simply does what it claims to do- nothing more nothing less.
5,Dropping my phone more and more these days.  So this was great to protect screen and camera. Pictures still look great!!!
3,I installed it just like the video said. it was easy   it fell off after a day can’t find it …. Will try to use other one in package
5,Me en canto es muy bueno material se lo recomiendo
5,My kids are always dropping their phones so when I bought the new iPhone 11 for my daughter for her birthday I wanted to double the protection on this thing.  I purchased a case a screen cover and this the camera lens protector.A week later it saved her camera lens!  While working out she dropped it directly on a weight lifting bar and it cracked.  She was hysterical!  After showing me I could see that the cover saved it as it was ONLY the cover that was cracked.  This is a must-have!  Get it...you will be sorry if you don't.
5,I bought the iPhone 11 (upgrading from an iPhone 5 so I don't spend money like this often). First thing I thought was OMG these camera lenses are going to get scratched. I bought this and it was easy to install (comes with 2 so I'll have to gift the other one or save). Some reviews seemed to indicate that their photo quality diminished with this on it. I think they made modifications to it because my photos look fine and I noticed after a few complaints others seemed to say their photos were fine also. Also once installed it doesn't stick out any more than the lenses normally did and my case fit perfectly fine over it! These were all things I was unsure about when I bought this.
5,Good price great product; prompt and professional
5,Great protection
2,Very easy to install but unfortunately I noticed a rough spot on the outer edge and can’t remember how that could have happened.
5,I’ve had this camera protector for a few months now & I can say that I don’t have as much of a heart attack when I drop my phone. I was so worried about my camera breaking until I got this product! Im very satisfied & I also still have the second one they send you as a back up which will come in handy some day. When installing make sure your camera is clean. Super clean. Any smudge or dust particle will mess up your photos when using the flash.
3,Ok but has glares. You have to keep wiping it off
5,Very easy to install doesn’t obstruct camera views or flash doesn’t really add any height to the lenses. Comes with everything you need and has an installation video. Everything it advertises to be.  I can’t speak to durability as I’ve only just installed it. But it looks and feels sturdy so I suspect it is 5 star worthy as well.Edit: I’ve had this for a while now and embarrassingly shattered it by holding it in my teeth. So don’t do that! I’ve also noticed green spots in my photos when the light is just right. My daughter thinks they’re fairies so it works out for me.
5,It protects the camera without compromising photo quality
5,Fits perfectly and sturdy.
3,This product comes with wipes and cloths for the installation process. There is also a super helpful installation video if you need help. It seems really durable and it was easy to install. I have noticed a difference in my camera quality especially when taking photos at night. The before photo is how my photos look without the protector the second is with the protector. Both were taken at night. Notice the blue glare in the photo. As other comments have said it is probably light reflect off of your phone (I have the mint green color iPhone 11). I plan to take it off because of that. If you don’t plan to take a night photos with flash then I guess it would be fine. It does seem like it would do a good job at protecting your camera.
4,Just got this.  The At&T Sales Person put it on for me.  She thought it was great and she was meticulous and she was impressed.  She only commented that she had a tiny difficulty with aligning it.
1,I bought these (I had some in the past that were fine).  I put one on my phone and within 2 days part of it had broken off.  I didn't drop my phone and my phone is either always on the charging stand or inside a pocket in my purse.  They are much bulkier than they were prior.  What a waste.  I shouldn't have trusted them.
3,I have an iPhone 11 Pro with 3 cameras and this product is for 2 cameras.  It's totally my fault and really I shouldn't even review the product but chose 3 stars in case it helps to alert others.
2,I bought this as a camera lens protector for my iPhone 12 mini because the product title said it's compatible with the 12 mini and I could also tell by the product images that this would fit my lenses. However this is NOT case-friendly with an iPhone 12 mini. The product is awesome has great adhesion and is definitely durable the only thing is that my case would not go flush back on my 12 mini after this was installed. If you don't have a case on your 12 mini you'll be just fine. If you have an iPhone 11 you'll be just fine and in your case I recommend this product. If you have the 12 mini however look elsewhere! Get one that is meant specifically for the 12 mini.
5,Easy to install
4,I just applied this to my phone so I can't speak to the durability yet. So far I can say that the pictures I take aren't affected by the protective cover. They're clear. Application of the cover was very easy. It's quite slim so it doesn't affect the case I'm using at all. I'd recommend this kind of cover to anyone buying an expensive phone.
5,I just applied Camera Lens Protector to my new iphone  11. I am so glad I got lens protector because the case that I bought for my phone doesn’t protect lens at all. The installation of lens protector is so easy. I did it within a few minutes. Took a picture and it is as good as it would be without the protector. Now I don’t have to worry about lens to be accidentally scratched.I would definitely recommend this product!
5,Awesome product
1,It popped right off and I followed all the instructions. I will be returning FYI I just saw a video that our iPhones glass is almost impossible to scratch anyhow and that these protectors because of the film the glue and the plastic make your pictures dull. So Google it it’s kind of like bottled water you don’t need it. And again this pooped off when I was wiping off my phone Not even an hour or so later.
3,Easy to install but didn’t stay on all the time.
5,Wanted to protect my camera and I’ve had one of these on for a year. No issues scratches or damage to it at all (I’m clumsy & drop my phone often)
5,The title says it all. Not a scratch on her camera from where she dropped it. This was my 2nd pair I ordered. Have one on my phone as well luckily I haven’t dropped mine at the right angle yet 😉.Have an otterbox and hard screen protector on both phones as well. If you’re on the fence buy this.
2,Break easily
5,These seem like a really useful product if only had my iPhone 11 for about a week but have been terrified I was going to scratch the lenses to the camera so these are a life saver for me considering I don’t get nice phones usually I just go with a prepaid but wanted something nicer to take pictures of my kids. Will definitely be ordering more.
1,This product first off doesn’t look like the photo presented and then doesn’t even do the job of sticking on my phone it was sticky for a little while but then fell off and didn’t even stick
5,I like how thin it is and you can’t tell you have it on the phone also the camera still looks the same like nothing there gonna order more
3,My first one of the two pack broke in under three days which was definitely weird because I had this pack before and used one protector for months. I just put the other one on yesterday hope this one keeps up like my first did.
5,Just received my Camera Lens Protector for my iPhone 11 and I love it! It's of great durable quality it was very easy to install and it fits to a T with my phone case on. I highly recommend this product. A+++
5,My pocket is the go-to storage for change keys and phone. I like that my camera is now protected from scratches And I can take clear pictures.  It comes in a pack of 2 so it’s easy to swap out if the lens protector gets scratched or broken.
2,Okay so pros: this lens cover was easy to apply and has held up well for several weeks of regular phone-dropping without any cracks or scratches.Cons: seriously effects the color contrast on all photos (they all look a little…foggy? Blacks are all gray-ish.) But the real dealbreaker is how it reacted to a picture with flash. I took a few with the night vision setting and they turned out okay-ish but the flash created a hazy white vignette obscuring almost the entire photo (see attached image.)So. I guess this is okay if you aren’t super attached to photo quality and never use your flash.
5,Very nice case.  Fits well looks good easy to put on.  Protects my new phone well!
5,This was the perfect glass cover for my iPhone 11's camera glass. It has kept my phones's camera safe for 6 months with no issues and has not lost any sticking power. It is very durable however the only issue is that it messed up the flash when I take photos. Other than that this is a great product
5,Just received these and immediately put one on. The install process was quick and easy. The lens cover has a quality feel to it and the cut outs lined up well. Using it with a Miracase Liquid Silicone case and they fit perfectly together. The lens cover does attract and hold finger prints like crazy so you will have to check it/wipe it before taking a photo but otherwise I am very happy with my purchase!
1,Dropped the phone and this product shattered as did the camera lense on my phone so it offered no protection.  Don’t waste your money!
5,Nice product.  Easy to install.  Well worth it to protect your camera on phone.  It is very reasonably price.
5,It does really protect the camera!!
5,arrived quickly easy to install on my iPhone 12mini...very flat on back case...don't even notice it's there...reassuring in case of dropping...takes clear photos
5,First time using a protector for my phone. So far so good! Was easy to install and seems like it will do its job
4,Protects the iPhone 11 Camera perfectly. Highly recommend.
5,Nice glass piece that protects the iPhone lens from scratches. I would highly recommend it. The picture quality is good even with the lens cover.
4,Works good
5,I bought a cheap lens protector and regretted it. It made my phone look old and used since it scratches easy and gets dirty easy. This one is better at resisting scratches and smudges. I could tell that this would last a long time. Installation was a breeze they provide you with good instructions.
4,Great product just wish it came with front screen protector
5,Easy installation! It has saved my phone camera(s). I’ve dropped it many times since I bought it a year ago and it has cracked and broken on the edges but my camera is in tact safe and sound.
5,I like that it comes with a kit and flat surface so you don't have to use your greasy fingers to flatten it out. I think it's good for the price we'll see how it holds up.
5,This item was just as described. It fits great and protects just as good. I’m more then happy with my purchase.
4,Upon opening the package I noticed one of the protectors was smashed into little pieces.
5,so far i cant tell a difference in the camera taking ability of my phone with this on and i am so happy that i do not have to worry about anything scratching the cameras! i like having a slim phone case so this allows me to have that and have peace of mind! video for installing is great.
5,Good for my daughter iphone 11
5,I have learned the hard way that the new iPhone 11 (s) are easy to cracked lenses. Already had to replace one on my phone. This little guy is way cheaper to replace than a lens yes I would get one if you haven't.  Thanks for a great and cheap solution UniqueMe. You are more helpful than Apple has been.
4,Protect my camera on my phone from getting scratches.
2,Thought I was going to love these new camera protectors; however the first one I installed shattered after a few days. I don’t recall ever dropping my phone so I was surprised when I noticed multiple cracks throughout the cover. Will not buy again.
5,Did great had it for over a year until I dropped my phone on concrete and the edge chipped so ordered again survived many falls before it chipped
5,This product works great
3,I wanted to love this but every time i change my cell phone case the protector pops off. It seems durable it is crystal clear and doesn't seem to cause any variation to the pictures. It stays on well if you don't change your case. But I like to change my case.
5,Came very well packaged safe shipment. Excellent video to show how to install. Installation went very smoothly all necessary parts came with product. Fit my phone perfectly. camera screen remained clear no change in color or picture quality.Very pleased with this lends cover!
5,Love this product i just bought some for me and my daughter. I bought them because i was afraid to scratch my new iPhone 11 cameras so i bought them.  They are great! They fit perfectly and don't affect the camera quality at all.  They really saved me from some anxiety. Highly recommend great product!
5,probably the beat lens protector on the market. Easy to install. The hard plastic is very thick providing safety and durability. In the package you receive two protectors wet/dry little towel and info for installation. I just purchased another set for my kids phones
3,makes camera blurry!!
5,presence of glare at night
5,It's crystal clear and super easy to install! Just make sure you follow the instructions and ensure there's no dust or fingerprints on the lenses. The material is durable and I have confidence it will last a good long time.
5,I used it for my IPhone camera and it’s amazing
4,Easy to install and well made.
5,Works very well. Came with all of the stuff you need to prep your phone wet and dry cleaning cloth microfiber cloth and more. Easy to stick and fits perfect with my phone case on.
5,The product is a great quality. The glass is durable and very easy to apply. It comes with everything you need to apply easily and make sure every surface is clean during the process.
5,Only had this product for a few days but have been pleased with it.  Easy to install.  There is even a link provided for an instructional video.  Works well with my phone case.
3,I noticed that when I would take a selfie there was a dark background then I took off the lens protector and the problem was gone. I don’t know if it’s just mine or what because I lined the protector with the lens good. So I just took it off .
5,Fit is perfect and can be used with the tightest fitting cases! You won’t even know it there. Camera works just as it should with no distortion at all. Highly recommend because the iPhone 11 camera is raised more than past models and can be damaged. Great product and the give you two just in case!!
4,Was very easy to apply. Fits perfectly over the camera lens.
5,This product was really easy to install. Fits inside my phone case and doesn’t stick out!
4,Saved my camera recently and doesn't effect pictures
5,It’s really easy to install as well as it arrives very quickly / soon . The product clearly protects the camera lens and personally I believe it even improves the camera on the phone .
5,Easy to install
5,I was told about the camera protector from a friend and am so glad that I order it. It comes with a set of two camera lens proctors. Super easy to install and does not effort the quality of the pictures. Great product.
5,ok
5,It’s so easy to install and it is very good quality ! Will be again!
5,The shipping was very fast. I have nothing to complain about the camera lens protector that i bought for my iphone 11.
5,Can barely tell that this is on my camera! Just purchased the iPhone 11 and want to protect it as much as possible! Doesn’t affect camera quality at all and is durable.
5,Gives me confidence that my phone is protected and can actually take it and use  it.
5,Easy to install! I’ve had it on for a few months now and it’s been dropped plenty of times. Only one small nick on the lens protector which is better than one on the lens itself. Works with every case I’ve tried including Otterbox.
5,Wonderful! Fits with my case and covers my lenses. Easy to install and comes with everything needed. Now I don’t have to worry about my lenses. Also fills gap in case to help keep out dirt.
5,If you follow step by step the video tutorial you should have no problem putting on lens. Camera function is the same lens looks very clear.
5,This product worked so well!! It went right on and I’m so glad I don’t have to worry about my camera breaking. It’s very transparent and seems like it’s not even there. I will order again.
5,super easy to install
5,liked it very much----on my phone
2,The two protectors had already broke within the first month of me having them. And one of them had already came in broken. Definitely not worth the money there are better options out there.
5,It looks great. I wish I had bought protection for my camera before it one of them cracked when it fell on gravel. But better late than never. You can’t even notice there’s a little screen over the two cameras.
5,Super simple to apply and works great at protecting my camera that had started to break because I didn't have a protector on.
5,Good product and easy to installkeeps camera lens clean and does not diminish picture quality.Great value for the cost
5,Awesome!! Great price and fits and works great!! Totally case friendly. My wife and I love them!! Especially since I broke the camera lens a week after I got my new phone and didn’t have this protection on it. Phone fixed and NOW protected!!
5,Easy to install lens protector for my iPhone 11 crystal-clear photos with lens protector attached. Would recommend this product.
5,Stay on great  strong and durable
5,Broooo this thing is amazing ma camera is crystal clear i work in ruff areas under houses n crap n i was scared to break ma camera but so far so good its held up really would recommend if u value ur phone
5,I love it it fits great you can't even tell that it's on
3,The most wipes were dry. There was a tiny hair that was on one that we didn’t notice until we put it on. I would go with another brand next time.
5,This product fits as designed and fits with my case too. I like that it covers the lenses without degrading the picture quality.
4,Not bad
5,The cover fit perfectly. Easy to install and even came with a video link to install... not to mention free upgrade and free gift!
5,Did what it was designed to do and easy to install
4,Perfect fit should protect camera lenses very well we’ll see about the scratch resistance
5,The installation of this product was easiest that I have had in all my experiences.
5,I highly recommend this for your phones! Has saved my camera from a lot of damage from being dropped.
5,Very easy to install and it’s a very secure fit too. I got one for me and my mom. We both like it very much. We would buy it again if we ever get new phones.
1,Lasted only a few days just in my purse
5,Easy to fit
5,I purchased this to help protect the lenses on my iPhone 11. Not only was it easy to install it fit perfectly. The high quality glass did not degrade the camera lens image at all plus it allowed for glare-free flash photography.
5,Relatively easy to install. I can't speak to the durability but I'll feel better about my phone having this on it.
5,This was a very easy install with no hidden trick.  The result is awesome and I know that my phone is well protected.Highly recommend this product
5,I like that this product was very easy to install and fits perfectly.
5,Amazing product and super easy to put on.  It will save me long term since it won't allow my camera lens to get scratched.  I bought 2 packs and will by more if needed for other family members.
1,in less than a week these fell off my and my kids phones.  not good quality
5,Great product.
5,Fine
5,This camera protector was exactly what I was looking for my case on my iPhone 11 kind of leaned forward so I was worried about the camera lenses getting scratched. This solved the problem!
1,The first one broke.  Replaced with medal one. Much happier.
5,It was easy to install the lens protector and fits great. I feel a lot better about having the lens of the iPhone 11 protected.
5,This was a perfect fit.Easy to install.
5,This is a great product. I’m glad it came with 2 in the pack. Me and my husband both get one.
5,I ordered one for iPad and iPhone and both work nicely. It’s easy to install and comes nicely packaged
5,Works great and easy to install.
5,Easy to install hard but soft material on camera lens. I totally recommend if you have an iPhone 11.
5,Product was exactly as expected. Easy to install. Fit perfectly under phone case. Did not have any trouble at all installing. Pictures are still perfectly clear!
5,Seems to do the job well! Was very easy to install. Might affect the flash a small amount but haven’t tested it a ton yet. Photo quality is not affected at all.
5,Great product so farProtects the phone well
5,will purchase agiain for my next phone.
5,Covers the cameras on my iPhone 11 perfectly and protects them without diminishing the quality the pictures. I’m super happy with my purchase.
5,Like
5,Great
4,Like product
5,This is best for camera lens
5,The camera proctector was so easy to install that a child could do it. And it completely covers the lens so there’s no risk of them getting damaged
1,I had this on my phone for one whole day and it cracked.  All I did was out the phone down on the counter while making dinner and it shattered.  Buy another brand please.
5,Very well designed ! Didn’t ruin the photo quality and now I feel safer knowing it has a protection
5,Fit good with phone case over it. Does the job to protect camera lenses and open area that is unprotected by phone case.
1,It was fairly easy to install and it worked great at first. After a while when I turned on flash for picture a blur from the flash was noticeable on  my pictures. It did its job and protected my lens when my phone fell on concrete but it cracked. So when I tried to replace it the thing was almost impossible to get off! It would chip tiny pieces of glass off and it left sticky adhesion residue that I can’t get off. Very disappointed with that fact. I wouldn’t recommend.
5,Great item as described! A++
5,Very easy to install love that it came with a video for installation reference! Also a great value because it comes with 2 lens protectors!!
4,Works
5,Fits my I phone perfect
5,The install video is simple to follow making application of lens cover unquestionably easy to complete. Durable attached securely without interfering with phone case.
1,I was pretty surprised that both lens protectors fell off within a few days after installing. Applied correctly didn’t drop the phone or get it wet and they just fell off. Definitely a waste of money.
5,It came off after 2 weeksAnd it disturbed the quality of the picture
2,I love how perfect it fits how easy it was to install however the is not very durable. I’ve gone through both protective covers in a month. After one drop it cracks….
5,Very easy to apply and fits perfectly! Now my camera is protected if it falls!
5,It was easy to put on and does not diminish quality of the pictures
5,It does what I want it to do.  Down side is there can sometimes be glare in the photos
5,Easy to install and has perfect protection and does not mess your pictures up!
1,Advertised as lens protector for iPhone but in reality it is an iwatch screen protector…
5,It was a perfect fit and great quality. The video instructions were clear and concise. I would definitely buy this product again.
5,Great product. Easy to install and did it’s job well
5,Love this product. Superrrrr easy to put on and serves its purpose !
1,Warning:  When connecting the cover to my my camera it  instantly stuck which I guess the adhesive is strong but it wasn’t aligned correctly so when I tried peeling it off to realign my protector it shattered the protector!!! It was a good thing I wear glasses or else the plastic could have landed in my eye.Due to that incident I have a feeling it won’t protect your camera and will break easily. AVOID buying this product. !!!!!Protect your iPhone with a different protect!
5,I’ve tried multiple other brands and returned it. This is very easy to install and stays in place. Highly recommend it!
5,easy to put on. looks goods cant even tell its on there
5,Easy install of the UniqueMe Camera  Screen Protector!
5,This product seems to stick well to the phone camera and I have had no problems with it yet.
5,Easy to install no smudges fits right over the camera screen and doesn’t ruin the quality of pictures.
3,Just put on the lens protector. So we will wait and see if they work.
5,Easy to install does not interfere with the quality of photos and I know my camera lenses are safe!
5,Great product and easy to install. Very fast shipping. Highly recommend to everyone I know.
5,Really protective! Can barley tell it’s on the camera!
5,Great packaging. Easy to apply and did not affect photos
5,It fits well and super easy to put on phone
5,This worked great! Keeps my phone safe
5,I liked that it aligns with the phone case and is really easy to install
5,I really like how easy it was to install and it very nice how it protect you cameras.
5,So far so good
5,Excelente producto le quedo perfecto a mi IPhone 11
5,Easy to install
5,Looks awesome! I feel better about the extra protection.
5,I am surprised by how well it stayed !Would recommend !
5,Definitely recommend this product
5,I like it and fits my phone perfect
1,These were easy enough to install but they broke almost immediately and despite escalating with Amazon twice and being told from the company a replacement was coming (in6-8 weeks..!) it’s been 5-6 months now and still no replacement. Wish I would have just bought a different brand to begin with.
5,Everything is good with this item
5,Good!
5,Works great!
5,Easy to install and fits perfectly.
5,It was exactly what I was looking for
5,Absolutely must buy for your phone!!!
5,Receive within a few days. It was easy to install and works great.
5,Second time buying this item. would buy again should the need arise
5,Great camera protection!
5,My order came fast and was easy to install
5,Great product came quickly.
5,i liked how easy and perfect it fits
5,it fits great and looks good
5,Hands-down the easiest screen protector I’ve ever had to install on my phone
5,Great
5,Great quality easy to install! I do recommend this product
5,I very happy with product.Thanks
5,Great coverage. I feel much better about putting my phone in my handbag.
2,It fits perfectly and covers your actual camera lens but they break so fast ! They will literally crack over the smallest fall. They only provide 2 weak poor quality lens that breaks fast and charging you $12 plus tax for only 2 lens..... Order elsewhere and save your money !
5,Works great for protecting my camera! Easy to install and fits perfect!
5,Terrific product based upon initial use. Hoping it continues to stay durable
5,Great resource for all you mobile phone needs. You can buy with confidence.
5,Easy to install. Very happy
5,Love it!  Fits great on the phone and under my case.
5,It’s worth every penny and could save you 1000 bucks
3,Es muy buen producto pero daña las fotos con flash
5,It is very easy to install and does not affect photos
5,Easy to install and fits perfectly. Price ain't bad either.~Andre
3,Easy to install affects camera quality and led flash
5,Fits great and barely notice that it’s even on there
1,Not really durable they cracked when my son dropped his phone once but was easy to install not sure if I would buy again
5,It is really worth the money spent
5,I’d buy again
5,Easy to install
5,Haven’t had any issues with it at all
1,Does not work with flash at all i tried restructuring it many times and no fix.
5,Great product
5,Installing the cover is easy and the protection is great.
5,Easy to put on and doesn’t distort the camera.
5,Excellent Product and I received fast just before of the expected day.
5,Works amazing
5,Great quality with great price will recommend this product to other buyers
5,Very easy to install and works as described
5,Works great very good to have protect the lenses
1,This is a terrible product.  I put these on both my 2 iPhones.  Within 2 days both cracked.  Not worth the money.  Just by normal use having my iPhone laying on my desk.  I could not believe how fast these cracked.  It is better not having it.  Not worth the money and terrible quality.  Not durable.  Save your money.
5,This leaves no smudges on the camera its perfect.
5,Great product. Protected camera wonderfully. Very easy to install.
5,Lens fits perfectly for the iPhone 11. No complaints.
1,Only received 1 out of the 2 camera lens protectors.Looks like an okay product but I was lied to.
5,Very useful and great design
5,quality protector for the price
5,Exactly as described wonderful product easy to install!
5,Great product
5,Great product!
5,Cheap and easy to install.
5,Perfect for me
5,to protect my iPhone camera
5,Very nice Product Installation is smooth as a breeze.
5,Great item. Good job.
2,You cannot take pictures with flash with this cover. There is a haze every time. I returned and bought a Loopy cover which has no flash issues.
5,Broke on the first drop.
5,Nice Product easy to install
5,Worth the price
5,Perfect fit looks good! Very easy to install.
5,Very nice product
5,Works great
5,Awesome product would buy again
1,Did not fit at all
1,Makes photos or videos with flash on hazy on bottom corner I tried to clean it again and redo it still was the same also one of the protectors came damaged wouldn’t get these cheap and not good if you use camera with flash or night time photos
5,Awesome just what I needed
1,got them in them in And try to install them on my phone they were so difficult to put on that I gave up and ended up returning them because they would not stick on and fit to what I thought they were designed for
5,Its durability
5,Amazing
1,Item not as described
5,Great idea
2,It was easy to install however when I took pictures I would have a red (color of phone) glare going over my pictures so I removed the camera protector
5,Easy & fast install
1,Le quedo muy pequeño y muy poca pega
5,Very easy to install
