rating,review
5,I needed a general use laptop for travel.  This one is light weight big enough to read easily and has a bright high resolution screen.  I considered it very inexpensive for the value.  Delivered in two days set up in an hour. What a time to be alive.
5,Love the size. screen image very very fast. And very cost effective. Great machine
5,Small and functional
5,I added a 256 G card and have plenty of storage. 1/2 or 1/3 the price of the others and runs great!
5,The media could not be loaded.                                                                                             Screen quality is lovely. Light weight and very quiet.
5,The media could not be loaded.                                                                                             the clarity of the screen for the price is amazing! I love how the screen is more wide than it is tall. it already has your number keypad on your keyboard also. the keyboard is nice to type on & overall the laptop’s speed is just as good as any other brand! definitely a good side laptop if you are looking for one!
5,After using the computer I am really impressed by the overall quality.I like the feel of the key board and how responsive it is.  Video qualityis excellent.
5,The media could not be loaded.                                                                                             2022 ultra thin and ultra light laptop super fast and has a great battery life.  Great for a 2nd laptop for photo shoots and easy setup with 2.4 or 5 Wi-Fi.  Check out the video and see how cool it is.
5,System powers up into windows 11 very fast. Easy to setup and use
5,First day and the computer looks great and started right up.
5,It's a nice computer. Clean design. good performance
1,Update: the seller reached out first to offer a refund. It was beyond the 30 day return window so I hadn't asked for it but the seller offered. The total sum including the tax amount was processed back into my credit card. It hasn't posted yet but it was confirmed by Amazon. The Seller's proactive efforts to make the situation right is highly appreciated.I ordered on June 25. It is now August 22. The screen suddenly went black a week ago and hasn't come back. Return window closed on July 26. Charge light is blue and plugged in but the screen is black no matter what. I took it to a repair shop and they said it would cost $150 just to take a look.  Bought it for the low price but... consider getting a protection plan.
2,It died on me after only about two months.
5,Easy set up. My only complaint is the mouse pad is too large. I’ll be adding a wireless mouse.
2,Can't  sign in or change password
2,The media could not be loaded.                                                                                             video speaks for it's self
1,When you get this particular laptop everything about it *seems* fine. However one you want to make minor changes to your software (ie. audio codecs) you are pretty much SOL. Coolby support will not help you; re-installing (and uninstalling) will only make thing worse. That aspect isn't worth the waste of your time money internet research headaches and peace of mind.
1,The only positive thing is the light weight- within the first month the computer has failed- very disappointed
1,When the battery got low I plugged in the battery charger and it would not work. All so I had to take a test type the answers some of the keys were sticking.
1,I started off loving it but after about two hours it just stopped working
1,I am returning this laptop because it is not working
1,Out the box it had no power so plugged up to charge and still will not power on
1,The media could not be loaded.                                                                                             Just got It yesterday charged it went to work came home and the screen just doesn't turn on at all.
5,Very great for price
5,use it home and office
5,Very pleased with the computer and company.  It shipped and arrived ahead of schedule.  It is light weight easy to set up and I recommend to everyone!!  Amazing for the price!!
5,After some deliberation I took a chance on this and it’s everything they say it is!!
5,I've been very happy with the performance it has a great full size keyboard for typing and the processor never lags behind what I'm doing. Videos are sharp and colors crisp. Battery lasts all day and charges quickly. It's very lightweight and thin the metal case is very attractive to . I would highly recommend this notebook
5,Works great for the office!
5,So many features for a very reasonable cost! I'll recommend to anyone without reservations. Fast great keyboard excellent color and display options Wi-Fi and Bluetooth works flawlessly!
1,Purchased this for my elderly mom who needed something for Zoom calls. Unfortunately it's useless as there is no audio. I can't get any support and am stuck with a useless POS laptop!
1,OMG STAY AWAY ITS GARBAGE
1,Crashes to blue screen 4 times a day. Bought it for my child for school. Totally useless and is negativity impacting my kid's test results.
3,I have found the #6 key on the ten key pad seems to be off or broken. It doesn’t press down like the others and sometimes doesn’t work.Battery wasn’t the greatest. The trackpad got stuck sometimes or didn’t respond.
5,Me encanta  ! Es un excelente laptop calidad precio ! Seguiré adquiriendo sus productos !
5,i really love this laptop. now if you been use to desktop like me and been a while since laptop or not at all. give it a chance and get use to the external mouses.  i really love it.  I'm hard of hearing so I have hard time hearing the music  but you will be fine.  i do suggest purchasing this PC.  it was set up and ready.  unlike what you read in reviews.  it does charge fine.  its beautiful and you will be happy you bought windows 11.  very good deal
1,The media could not be loaded.                                                                                             Initially while setting this up this felt like it was the laptop of my dreams! It was fast affordable great graphics great sound quality everything I was looking for. The speed was decent this the specs were great you name it.Then after only owning it for about 24 hours the screen glitched and completely went black from that point forward. No indication of overheating no excess heat felt no warning nothing. Attempted to recharge the batteries to see if that would help. Tried a soft and hard reset. No sign of life. This laptop pretty much turned itself into an overpriced Panini press. I am extremely disheartened and saddened that this laptop didn't even last 24 hours before it decided to die on its own.I would avoid purchasing this laptop and anything else by this manufacturer if I was in your spot. With my experience this is not a great indication of the quality that they claim they have. I hope that they can prove me wrong by correcting this scenario however it'll be a long time before I could ever trust them even after that.I am a former technician for various IT companies and I would strongly encourage you to look elsewhere before considering buying one of these beautiful looking laptops. Buyers remorse should not kick in this quickly.
5,I was hesitant initially to buy a laptop from a brand I didn't know...in the past I'd had HP Dell or other familiar brands but once I compared the specifications and prices I decided to give this a try.  I've been using this laptop daily for about a month now and I am happy to say that I've been very pleasantly surprised!!!  I really have no negatives to report at all.  The laptop performs exactly as expected and at a much better price that he more familiar brands.  The review made me rate "touch screen" but my model does not have touch screen.
