rating,review
4,Working well since last 8 months.. Got problem once when laser light stopped working but got it replaced in 1 week by logitech service center.Green laser is awesomeCons:1.very poor battery back up.. Needs Duracell  always doesn't work well with routine nippo or eveready batteries and almost never with rechargeable batteries2.price
4,It was my dream to have one for all my presentation. I used it rough and tough. I in the field of teaching enjoyed using this. Battery comes for more than 7 hr class. All parts in the product is very compact and tough hence very useful.
4,The product is good and performs well. However the battery consumption is on the higher side due to its laser power.
2,I purchased this product for 4135 in august 2016. It worked fine the design is very good and comfortable but it stopped working in august 2018. First it started consuming too much battery for a few months then the display was gone and then the laser pointer also stopped functioning. I think 2 years is a very short duration after spending so much money.My colleague has a pointer she purchased from UK and it has been working for nearly 10 years now and its battery consumption was fairly lower than mine.Am disappointed in logitech a reputed company.
4,Handy look but initially on/off sliding switch was little bit tight and tick sound comes when you press forward and reverse buttons which could be rectified by manufacturer.
5,Best product in its class. Ergonomically designed perfect size and sits well balanced in the palm. Great range - works across the large ballroom of a hotel. Only flaw is that the power button on the side gets turned on by itself in the bag and depletes battery - need to store in a plastic zip lock cover to prevent.
5,I am regularly using it for my slide shows and it is very handy. Works well. One must have additional batteries charged as the batteries drains quickly
5,Awesome presenter. Good battery life (I am using a duracell) sharp Green light laser and the best part is the timer feature. It reminds me silently (through vibration) on when I need to wind up
5,Very apt for large conference halls..have tested from a range of 120 feet..works like magic.. user friendly with amazing battery life..only draw back is pricing..
5,Straps are simply awesome.  Product delivered as expected at Right First Time and also on time 😊
4,I really liked this presenter. Feels really good with its ergonomic design. I liked the green laser pointer which is compatible with LCD or plasma screens. Good buy value for money!!
5,Great product. Using it since a long time and it's so easy for use even if I give to a new user. Really love the whole experience.
5,Nice ergonomically designed product...Easy to use... Battery stays for long....But very expensive in comparison to targus...The LCD display is of not much use...
5,Smooth - plug and play. Using it with Mac and it flawlessly connects and controls presentation. The ergonomics are good - it is also a joy to hold in hand. Using it with a Mac and it seamlessly connects.
2,Pointer works good. But Battery does not last for 2 presentations. Without good battery backup this product is worst.Need to recharge the batteries frequently. In between the presentation the product switches off.
4,An excellent product. If only it could have a button that could start the slide show from the current slide and in way it could work as a wireless mouse.
5,Its really a very good product easy to use in presentations and other time too.
5,I am happy with my purchase.1. Happy that it works well with laptop and apps2. Very comfortable3. Well Designed
5,Great product although a bit overpriced at Rs 4399. But it is one of few with green laser pointer and slide changer inbuilt. Fast delivery
5,Very useful and compact presenter. Works smooth. High battery consumption which is a negative for this item. have to keep a back up all the time
5,Good product. Covers a good range than the previous model R400. The laser pointer also works fine and is visible even in bright light conditions.Overall happy with the product and the service.
5,Very good product with good range and quality.
5,Great product for presentations. The Laser pointer has great range and visible in almost all the projections. The timer function is also very useful for keeping track of your presentation time.
5,Nice added timer function alert and handy design
5,Very good accessory for presentations. I am using it on my MacBook Pro running Mavericks. Had to change some settings and its fully functional with Keynote presentations. Packing was good and delivery was on time.
1,It's not working on LCD want to return it..but why there is no option for return
5,Very good product and very fast delivery. Green led light 3 years warranty display with timer option very good features
4,Excellent product quality.
5,Good product
5,Does well what it is designed for. Easy to use. Plug & Play with most of your laptops.Unfortunately lost it within a month of purchase.
3,Tell me what specifications of AAA batteries and chargers are to be used for r800 presenter
4,I was searching for a presenter for my linux machine and this is what i need. Loved it. One of the best product.
5,This product is amazing. Handy easy to use good battery and amazing look and feel.
5,Sleek and Awesome! Preferred this over the r400. This has green light and a better range. Fits the palm well. Must have!!
4,Truly made for a professional presenter. Though the receiver size should have been smaller.
5,Excellent product
4,Amazing performance and user friendly..!! I love it
5,Very good
5,Fantastic product and value for money at 4200.
5,Thanks
5,office use
5,One of the best slide changes/pointer in the market. The area where Logitech can improve is battery life.
4,Committed quality & time was delivered.
5,Excellent for PowerPoint presentations. It is a huge advantage to keep track of time displayed in the small monitor. I recommend this.
5,Superb product every professional present should have this changes your style of presentation completely and give a lot of freedom. Duracell battery included!
5,Wow
5,@first glace I am fine with the product. Not started using frequently. Just verify the functionality except the timer and its working fine for me.
5,Jz Amazing Product from Logitech...!!M Lovin It...!!Jz consumes battery alot...!!No other issues...works like a charm...!!Don't give any second thought Jz Go fr it...!!:)
2,Consumes the battery like a demon Dont buy this product  every presentation I need to change the battery
5,Very good quality at the lowest price. Good Seller too.Received the product in excellent packing .
4,Very good product handy easy to handle sleek design. Delivery time is longer
5,It's avery good product. It supports with windows as well as with MAC. I suggest you to buy this.
5,Excellent product
5,Brilliant product works really well. The LED pointer is bright and love the green color :)
5,Great product.
2,The green laser is lovely but this model suffers from a lot of negatives. The on-off switch is very flimsy and turns on without intention. The battery consequently drains off. My own model simply blew up after the first use: the batteries drained the unit heated up and blew out.  I need to get the product replaced now! The display seems unnecessary at times but there is no option to switch it off without switching off the whole pointer.
1,The pointer can be used only for about 1.5 hours of presentation with fully charged new Duracell AAA batteries.. which is even less than 10% of their claim..... Very Bad job Logitech.. I was not expecting this from you atleast..
5,The laser beam is bright. The range is long. Very convenient. A great product
4,Good Product from Logitech
5,Amazing product. Thanks Logitech
5,Very useful neat and elegant
5,Value for money
2,The break wears out in no time. Within 2 days the battery needs replacement!!
5,Good.
4,Very Good
2,The green pointer stopped working after 3 weeks!Batteries are fine and fully charged and slide changer works but the green pointer just died.and too late for refund or replacement now?
5,My wife is happy with this product and for its functionality.
4,i got this for a very good price. tx amazon.
5,Excellent product 👌
5,Professional touch. Value for money
5,Nice product!
5,Excellent Product.Good Range and very good Pointer
5,Fits nice and comfortably in hand. Easy to use works perfectly fine.The green lazer pointer is powerful and clearly visible.
5,Good Quality
5,excellent seller and product is wonderful.
4,Good & Effective
4,good. nice gadget. very useful
4,Good Product
4,good
5,Excellent product. Functionally very good and the smooth feel while holding in hand is awesome.
5,Fantastic and useful product
5,Excellent presenter. The green laser is way better than the usual red one.
1,Its a lovely device when it had worked but the quality is terrible. It stopped working in just three weeks. All icons are flashing. This is not covered on the product website.By the way it did work on LCD screens so it worked exactly as promised. Will update on the warranty claim in due course.
5,Good one we got it on time
5,very nice product....
1,Laser pointer started malfunctioning within the first month of use (was probably like that from the first day) - it doesn't show up at or doesn't show up brightly when pressed first. Only after half a minute or so its intensity increases (when continuously or repeatedly pressed). If it's not used again for half a minute or so the same problem. I checked with several new batteries but the same problem persists.
4,Makes you mobile while presenting
4,Very helpful product
4,good
5,It is an excellent product for presentation. Must buy!
2,I bought this since my R400's forward button stopped working. But this model R800 has a great appetite for battery. With 3 sessions of 3 hour each presentations batteries needs to be replaced 😞
5,Good product
5,Its a nice product and I got it at a very good price from Amazon.
5,Amazing product! Very handy and useful
5,Its perfect for Macbook Pro Retina 15.4 inches Mid 2015
5,A must for students and Faculties
5,fantastic one!!
5,good
5,Yes its absolutely fantastic. It makes you feel your presentation under total control
5,A must for all teachers and consultants. BUY IT!
5,Working nice with very high range.
5,It is great !!!
5,Very nice product with professional look
4,As advertised
5,Nice gadget. I have used it a number of times without problems.
5,Really superb! Happy with the product.
5,Fantastic product comfortable to use. Packaging was good and delivery was on time
5,Working well. No complaints.
4,Good
5,Good product.
5,Good one
5,VERY GOOD
5,Excellent device especially the green laser....
1,I highly recommend not to purchase this model
1,The pointer is not working after just a month of using the gadget. The slide changer however continues to work. How can the double the price over the Logitech R400 be justified? is there a warranty for this product?
5,Excellent product unmatched in market.
5,Simple to use easy to handle and good looking
5,Works perfect.
5,Very good
5,If you use a presenter nothing beats this one.
1,All incorrect informations. This does not work on LCD or LED. Amazon does not want to take any responsibility it will say contact Logitech. Do not buy. You can get a simple one for few hundreds.
5,Very nice performance
5,Wow. Oozing quality!
5,Nice
5,worth buying
5,excellent... very useful for my presentations
1,It is not working on LCD and LED displays...do not buy...
1,Very bad product. The laser  light is extremely weak and does not work properly. Require frequent change of cells. Do not recommend anyone to buy this product
1,Defected product shipped. The Screen was cracked. Please replace the item.
5,Awesome quality
5,Awesome!
1,Call
1,Laser light is pathetic
1,I have bought this product two months ago and its not working properly. Buying this product is a waste of money especially from this sight
1,Very bad experience of batteryFull charged battery long last for 10 min laser pointer only
1,Battery drains within minutes.
1,Worst Experience
5,Easy you use straight from the box no fuss. Does exactly what it claims with no technical hiccups a great product and a great price
5,The green pointer is bright and clear on all the computer screens I have tried it on. It is exactly what I wanted; being able to guide people in using their computers and still keep my distance by using the pointer.
5,Shipped fast and brand new product in packaging! Can't fault
5,good
