rating,review
5,When I first put this all together and turned it on to test it out it was really bright. To test the brightness even better I waited till night time and this light lit up my most of my bedroom. I did have this on the bright white and all the way up. I did test it in my small bathroom and all 3 light colors lit my bathroom up clearly. I didn't even need the light in there on to be able to see things. The stand this comes with is short but perfect for my meetings that I conduct online. The area my desk is in is dimly lit and with this light not only am I seen but I can see a lot better with things I'm writing. Really easy to setup and once set up it stays put. Even with sitting on my desk and even if my desk moves the light stays put and had not fallen over at all. I like having the option of attaching my phone or not. Most of the time I don't unless I have to use my phone during my meetings. Didn't come with a case but I use the box it came in as my case. Love that it has the foam pieces that still holds everything in place.
5,Small & convent
5,I've been using it with this tripod (https://www.amazon.com/gp/product/B073WCL4NS/ref=ppx_yo_dt_b_asin_title_o00_s01?ie=UTF8&psc=1) and it has worked like a charm for all my self tapes. The included table tripod has no locks for the legs but they seem to hold their place reasonably well. It has a 1/4" screw on the top that mounts the light but it could also attach to the included phone mount without the light if needed.The included phone mount feels cheap functioning with a limit range spring that barely fits my OtterBox case. One of the pads also had to be glued back on out of the box but it has a 1/4" thread on the back and bottom so it should work with most camera equipment (I've been using the mount that came with the mentioned tripod without issue).The ball-joint adjusters underneath and within the light are easily loosened and tightened and hold my phone (with an OtterBox case) in place with ease.The light itself is very bright at the top intensity soft but effective at the bottom and hits a good range with the 8 levels in between. The temperature settings are also extremely nice and are as described/shown in the description. My one issue is that while running it off my battery pack (USB-wall socket not provided) it causes the pack to emit a high frequency that gets louder the lower the intensity. I have yet to notice it in my videos but it can make recording a tad annoying.A nice bonus is that everything comes in a 1 sq. ft. 2" thick box with shaped styrofoam inside that holds everything very securely and makes taking it on the go even in a carrying bag very easy. The box is cardboard but avoid rain and I think it will last.All in all I'm happy with it for what I paid especially with competitors seeming lower quality or much more expensive. I'd recommend it (with a different phone mount).
2,The media could not be loaded.                                                                                             the ring light and it’s three settings were amazing but i bought this product for the duo aspect of having both a tripod and a ring light in one. i’ve had this tripod for a couple of months now and it’s the most frustrating thing to use. the tripod is literally the worst. the legs are extremely flimsy and did not ever allow my phone to stand up straight. i ended up having it propped on my table with my phone set up on it and because the legs were so unbalanced and flimsy it just toppled over fell on the ground and broke. expect to never use this tripod standing up it just simple won’t.if you’re expecting to do some actual videos with this product (specifically using the tripod) good luck because it’s a difficult time. setting up should not be this difficult and keeping the tripod up should not be my biggest task in recording. this product was supposed to make my life easier with the 2-in-1 concept of light + tripod but the only thing good about this product was the light. it just felt like a waste because if i wanted just a ring light i would have bought one. this product feels only good as a ring light absolutely not as tripod.
3,Its a little flimsy the stand and the cord does get hot when plugged in too long  but overall it hets the job done
4,Does the job but a bit flimsy. I’d prefer something more stable.
5,i love it and it's great too
5,The media could not be loaded.                                                                                             Set up was super easy and quick the tripod legs are very sturdy previously I was using one of those selfie sticks that have these tripod legs and it was always wobbling like a flag pole in the wind and would always fall down and the phone clipart will topple over it took 10 minutes just to get it to stand still and then if you touched it it toppled over so I got this unit to be a sturdy tripod with a light and it absolutely works perfect and the phone clip is very secure watch the video I posted!
3,The quality is definitely cheap and the part that holds my phone flips and doesn't keep it upright. The lighting works great for what you pay for it though.
4,**UPDATE**Soooooo. Apparently the package comes with slightly poor instructions on how to turn it on. You have to hit the power button twice quickly to turn the light function on. I feel like I had tried every button combo like some sort of Super Nintendo cheat code. Took a man twice my size to ask to see what was wrong with it hit the flipping button twice and there you have it light turns on 🤦🏼‍♀️ . I had ordered a replacement to give it a shot again so once it arrives I’ll check it and return one.The only thing I’ll say is the cell phone holder is a little strange. It’s all tension with no real adjustment of your own. I have a pop socket so I have to put it in with the screen facing the holder then turn it accordingly.I just received my product with 1 day shipping so I assume it’s at the local Amazon facility up the road a bit which was a nice perk. Strangely the packaging was not taped securely. It’s like a small pizza box with the end flap that ticks in to itself. Came right open. Packaging wasn’t discreet... very obvious what it is inside so could be riskier in terms of porch pirates all the way around. The device turns on as indicated by the on/off switch but the lights do not turn on at all. I will be requesting a refund and likely ordering another brand as this was pretty disappointing.
3,This ring light is easy to set up and is of decent quality for the price… while it lasts. Mine burned out after a little under a year.
3,The ring light was not as bright as expected. There are 3 light settings all are very low I was a little disappointed it is good as a phone stand though
4,I have an online boutique and do a lot of social media selfie posts and videos. My home doesn't get a lot of light so taking good selfies was a problem. I ordered this one to try and see if it helped to take better pics. I'm very pleased with this purchase!I ordered it and it was delivered the next day. It came with easy to follow instructions and set up was easy. I have another light like this but this one was actually much brighter. I like that the color filters are built into the light ring so I'm not messing around trying to clip on different filters I just click a button to change it! Same thing with the brightness levels. I also like that it has a standard screw fitting on the base so it can be used on my tall tripod and even my selfie stick!I snapped some shots so you can see the difference with the light. The first one is without the light and the other three pics show the three different filters set at the brightest setting.Very good ring light for the price! I'd give it five stars but the tripod that it comes with is not that great. I don't plan to use it though.
5,I love this ring king be wise it gets the job done!
4,This is a good starter ring light. It has multiple settings and hues which is great. Thank you!
5,Current Review of new non-defective product received:The first one i received was defective because the bracket was fused together (where i'm pointing with the blue pen in the old pictures). the new product i received is not fused together and you can unscrew the plate to put it on the ring light (where i'm pointing with the red pen in the new pictures). The ball joint is not flimsy on the new product either. So the first one I received was just a lemon. I have no problem with mistakes because no product can be mass-produced without a mistake here and there so I'm changing my review to 5 stars. No this is not a super high quality product but it is priced accordingly and it does what is promised. If i needed something higher quality then I would spend an extra $100. Their customer service is great they emailed me (the seller not amazon) to try and make it right for me. So I am very happy with the product and the seller. I can now recommend this product. If the first one you get is bad have them send you a new one. You can't beat this price.-----------------------------Previous reviewthe phone holder plate  that is supposed to slide into the bracket on the light is soldered to the base of the screw so you cannot attach the phone holder to the light. You need 2 tripods. it does not work with just one tripod that is included. AND the ball joint does not lock the phone in place. When you tighten it as tight as it will go the phone still flops to any direction gravity takes it. Completely worthless. I will give them a second chance. If this one is defective and they send me one that with a corrected bracket and a ball joint that works then I'll change my review.
3,It topples over from the weight of my phone no matter how much I tighten the two things that tighten. Not great.
4,I'm pretty honest with my reviews and this ring light by far is the best bang for your buck in terms of wanting an item that works is relatively low cost and is ready right out of the box. Quality I'd say is standard to low nothing AMAZING but not worthless. The light is perfect for a youtube beginner which is why I got it personally. It has many tones/ shades and brightness it's easy to use and requires little to no power so even the laptop you're editing on can have it plugged in. It's 10 inch ring is perfect and does a nice job illuminating myself and objects well so 5 stars to that part. The tripod receives the most of my criticism in this review. It's three rods attached to a center point that dangle freely that depend on gravity and surface tension to stand up straight if straight is even achievable without real effort. Honestly it's lazy. Obviously I didn't buy the light for the tripod it is removable which means you're "expected to get a REAL" tripod which slightly annoying. But overall I recommend it for anyone who needs a nice low-cost light as a beginner-intermediate photographer or YouTuber. Yes it does hold your phone pretty well although I wondered if my fat iPhone 8 plus would fit...it did!
4,Got this to help do teaching videos for school as we are doing virtual learning. A couple things to note...1.  Phone holder is not big enough if you have a large phone in a protective case. I can't get my iPhone X with Otterbox case to fit into holder.2.  Although you can technically attach a DSLR camera to the ring like in one of the pictures with the description  I would not recommend it.  I had my Canon Rebel T6 fall from the ring.  The light ring's case is plastic instead use the hot shoe adapter to attach the ring to your DSLR camera.  You won't be shooting through the center of the light but it still works pretty good.3.  The desktop tripod and attachments that came with it seem sturdy.Overall not bad but I did see similar lights for a little less.  I ordered this one because I needed it sooner than the others were available.  Also I chose this type as I have several regular camera tripods that I can attach it to instead of ordering one that comes with a taller tripod.
4,Pretty good for the price. Adjustable and works well. A couple things though. I  plugged into usb port in my laptop like advertised in the manual and it hardly gets enough power to turn on. However if you have a usb hub that can plug into an outlet then that definitely works. So if you wanna plug this into a PC it might short out (but not short out and dead) it just requires more energy.Next the legs. I am going to see if tightening the bolt underneath might help but the adjustable legs are flimsy in that if you knock them it’ll make the other legs do the “ splits” and the height slips. It might help to put an anti slip mat underneath ( like drawer mat liner) i will tighten the bolt though to see if this helps make the leg joints tighter to the main unit if not no worries ill put a non slip mat underneath.Despite all of this the light is really nice. I use it at my vanity and intent to use it more for cosplay makeup tutorials.
4,EDIT:The seller reached out to me to warranty the light and I was able to get a refund. The light did work well when I had it it was very easy to install and I think a one year warranty is fair for the price.I appreciate the size and ease of setup of this stand but it burned out after one year and I see no options for contacting the seller.
5,Was thinking about getting this for a while and finally did. I like it. Easy to set up and lets me take cool pics independently.
4,Light is good for price. Stand is very weak and shoddy but I just replaced it with my own tripod .
4,I bought this for TikTok but it won’t hold phone horizontally. Doesn’t work for recording tiktoks.
5,Nice tripod light
3,Well this worked really well until it didn’t. It just - stopped - after three months. I’ve tried charging it plugging it in different outlets but nothing. Sigh. It had a nice albeit short run and worked well for all my Zoom calls. Buyer beware.
5,Light works great the color temperatures are limited but functional. You can also cut the foam the packaging they give you to diffuse the light even further if you feel like you need more.
3,Had to return this as I wear glasses and could see the reflection of the ring light in my glasses while on zoom. It was so distracting!
4,It's a cheap light ring so basically what I expected. The light is pretty focused so you'll still probably want other lights. I haven't tried the center camera bracket at all but it doesn't seem that stable. The stand was pretty much worthless for me... it's too low and was too wide to sit on a tower. The idea of these little ring lights is that you want them above your face to shine light down (if they're in front of you they'd be in the way of your monitor and light from the bottom looks like you're telling ghost stories) and so I had to buy another $20 clamp stand to clamp it to my monitor arm which doubled the price. Last thing to comment on is that the control is pretty far down the cord which makes cord management kind of a pain (you can see how far down it is in my picture - it's the control on my monitor stand probably 30" away from the light).
3,Great lighting options. Flimsy tripod. Wouldn’t risk damaging my iPhone by trying to use it. Light switch is ‘tiny’.
4,I received this ring light yesterday and have used it a half a dozen times since then. The light itself is really nice. The size is perfect for working with a smart phone and the controls are easy to use. As far as the light goes this would rate five stars. The accessories though are not good. The little tripod seems decent though I can't say for sure as I have the whole thing set up on my real tripod. The two little little ball heads for attaching the light to the tripod and the camera to the light are pretty much garbage. Their bits don't fit very well and I don't think it's possible to tighten them down to the point of everything staying put without breaking something. That's fine though as I'm putting together a better solution currently.
4,My daughter is enjoying her first light. It fits great on our desk for her to film herself playing her video games for her til Tom channel. The light is just bright enough
4,I use this stand currently in the bathroom as a second countertop light! It works great! I’ve used it a few times for recording and taking pictures and the process was easy and straightforward
4,Eh it's a cheap rim light. It's not the worst product I've purchased but it certainly won't get a glowing review. Was packaged well and came with everything. Easy to put together and simple to use. I definitely suggest not dropping it from any height because it looks super fragile! I bet a hard sneeze would break it Haha But the light does what it is supposed to.The tripod is comes with isn't exactly adjustable and is pretty flimsy even though it's metal. I ended up using my own tripod from my DSLR camera. The phone holder doesn't like thicker cases but I finally got it to stay. My only real complaint is that while I can get the position of the phone holder to stay put I can get the part that grips the actual phone to stay still and my phone just swings around :( Maybe some duct tape? Haha I'd say closer to 3.5 stars.
5,It makes me look awake & pretty !
4,This is such a helpful tool to have professional looking Zoom meetings. If you have a room where lighting is not sufficient having this ring light for video calls are super helpful. It really elevates the quality of your camera on call. Since I am using my laptop for video calls I simply plug in this ring light into the USB slot to get a charge from my laptop. You can also plug it directly into the wall with a wall plug. There are so many different light settings that you can adjust to  depending on how much light and what color you are missing. That means you can actually fix the color of the light so that you don't look flushed out. I just really wish that this came with a stand that you can adjust the height to...otherwise it is very low on the desk and you might have to put it on top of something.
2,We purchased 3 ring lights in April. They've been used for around 3 hours at a time 2-3 times per week. One stopped working last week and a second just stopped today. Even for cheap lights less than 6 months of use is not worth the money. While they were working the brightness was good not great but expected for the price.
4,Its great for the price and size. I do have a problem with the legs. I wish they were WAY thicker like a regular tripod. The legs makes it kind of flimsy. The part that holds my phone did come off while i was carrying it luckily my phone wasnt in it. I tightened that part as much as you can so it was kind of dissappointing that it keeps coming off. But as long as my kids or myself arent bumping the table its on it holds just fine. The lighting is great and the settings are awesome.Edit: My 3yr old stepped on the USB part while I had it plugged into an extension cord (she was okay) but it bent the part and the metal part separated from the cord and I can no longer use the light. It would be great if the cord was detachable and could be replaced. Or maybe a remote and could use batteries instead.
4,Works lovely - love the different types of light and levels of light. Perfect for social media. Only small downfall is the holder for your phone can sometimes tip over - as in it won’t stay still sometimes.
5,The media could not be loaded.                                                                                 This is a well packaged ring light table top tripod.  The tripod legs are metal and have rubber caps on the feet to prevent scratching the surface it sits on.  The legs pivot closer together and further apart for a few different slight height adjustments.  The tripod legs are a section and the ring is a separate section so it you want to mix and match with another tripod you can.  There is a standard sized screw in the bottom of the ring so it can be screwed into a taller tripod.  The leg portion also has a standard screw at the top so you could screw a regular camera onto it.  There is an adapter that screws inside the light ring with a spring loaded phone holder so the light is centered around your face.  The adapter that holds the phone also pivots so you can put the camera pointed down. There is a long cord with a usb end to go into an outlet for power.  The switch sits on the cord so you can hold it in your hand out of sight of the phone camera.  the light comes in three different temperature colors: white cool and warm.This is a great portable ring light with a table top tripod.  Definitely recommend.
3,The tripod for the light is very flimsy for the weight. There are a lot of light options and the power cord is plenty long. If you wear glasses I wouldn’t purchase this. You can see the ring of light on your lenses.
5,Easy to setup and it made for only desk tables or tables
5,Doesn’t take up much room. It helps because I don’t have much light for my  makeup area.
4,TBH buying this for ~$25 or whatever isn't a bad price. The ring light seems OK and it does have different settings and such. HOWEVER: 1. The "tripod" only raises the ring light to about 12" height. One foot. good only to set on a tabletop.2. The power source is USB. Weird as I wanted to use it at home- but just need to PURCHASE ADDITIONAL USB POWER SOURCE3. In all I guess that I should have examined the specs more carefully before purchasing. I don't want to hassle with sending it back- as it is essentially "useable"- but not really what i had wanted.4. I just bought this as a ring light- but if you want to use this with your phone- the whole thing is *kinda* flimsy so beware. Doesn't seem like the phone clip thingy is adjustable.
5,I'm a full time WFH employee who occasionally needs to share video. My monitors take up my entire desk so had no room for a lamp. I used a command hook to hang behind my monitors on the wall. So its light enough to hang lightens up my direction instead of my side window as well as will help my seasonal depression going into the winter months.It plugs in easily to where my docking station is so easy to turn on and off with the switch. If I ever did want to use my phone for a reel or tiktok its easy to utilize for that as well.
2,Worked for a couple of weeks and then the lights quit working.  No reason for them to stop working...didn't fall over drop or over use it they just stopped working during one of my videos. Sucks too because I really loved and needed it.
5,I am so loving this light!  Mind you I have an 18' Neewer ring light and I think this light is actually better.  You can adjust the color to various different settings of warm light daylight and etc!  I am glad that I made this reasonable investment.I am seriously thinking about selling my 18' ringlight (bought a 2 years ago) that I have and replacing it with this brand if they offer this light in a larger size because I have to use plastic color filters to achieve similar results and there is not a filter on my 18' inch Neweer ringlight that simulates daylight--just warm and white light.However upon further research there is a newer Neewer 18' ring light now that has adjustable warm white natural and color settings that can be changed without swapping out the plastic color filters.Regardless THIS RINGLIGHT is A definite gamechanger for your selfies and raises the bar even in comparison to other brands and sizes of ring lights!
5,Love the light! The light has lots of light settings! It’s GREAT!!!
2,The middle setting on light temperature always starts flickering after about 60 seconds. It’s like a strobe light so distracting plus starts to give me a headache. This was a replacement light so I assume they all do this.
4,This is my first ring light and I use it for video calls; I chose this one based on the price to ratings ratio...  The light is fine and it's nice to be able to adjust the warmth and brightness.  The tripod is flimsy - I need to balance mine perfectly and not touch it or the legs slide out from under it.  As other reviews note the holder/grip for the phone is another balancing act.  No matter how tightly I try to screw it to the light I have to let it balance itself then balance it on the light then rebalance the tripod legs to get everything to hold steady.  However I'm only taking one star off as I just use this for extra light during general video calls I'm not reviewing it as someone who is taking photos or making videos.
4,Updated review 8/12/20 : so I emailed the company about the broke piece.  It was missing the metal tread to screw in the clip.  All I wanted was for them to mail me the piece but instead they mailed me a whole new unit.  The offered wonderful customer service and quickly addressed the issue!I purchased this to do live cooking demos.  I can’t even say how well it works because there is no tread in the expandable clip.  It’s to be screwed onto the piece that holds the phone in the light ring.  It can’t be screwed in.  So it can even be used.  Very disappointed.  So we shall see what kind of customer service they have to be willing to fix the problem.
5,What an awesome light. It's a game changer . The halo really makes a difference. A must for better lighting
5,The ring light is the biggest highlight. I love the option of using it as a handheld and I love that the tripod folds down teeny tiny. it's perfect for the salon especially as studio space that has limited square footage. The remote is a really nice touch it's great that you can control the camera on your phone using it from anywhere without even having to touch your telephone.Architecture: My initial impression was that it was well made. The bracket designed to secure the phone is a sturdy plastic with screws that hold it in place. Feel safe enough to put my phone in the stand so you can consider using it as a selfie stick to avoid losing your phone. It is light and compact in structure. I can easily store it in my backpack while hiking instead of adding extra weight. Note: The bracket is easy to fit my phoneEasy to use: I haven't read the instructions yet but I have no problem setting up a tripod or connecting the remote to my phone via Bluetooth. I am not sure I will use the remote control
2,I bought this so I could have it for my job to look better on camera and it worked fairly well for $20 for a couple of months of fairly regular use but ultimately it just died out of nowhere - worked one day dead the next. You truly get what you pay for but that said the time I did have it I thought it was wonderful just wish it was constructed better for $30 vs what it is.
3,I use this light a lot for product photography for the items I sell.  I have my own tripod and other gadgets so this review is for the light itself.  I've now had it for 1.5 years after 1 year and after the warranty the usb connection started failing. You have to keep it really steady once you connect it so that the power flows through.  Still usable 6 months later the on/off power section needs to be wiggled around so the light stays on.  I'm spending more time wiggle and securing than taking pictures of products.  I'm moving on to different light but this product overall is good for short term use.
5,Does the job! I love that it’s adjustable in positioning and in the brightness and light type. It’s works perfectly for my daily Teams calls.
3,I was excited about this light. However today was my first day using it and I'm very disappointed! It does not stay on. It powers off even though I have it plugged into an android USB charging plug. If I'm recording I'll have to turn the light back on when it cuts off. Not feeling that at all!
4,Well the light is definitely bright. Gives some good options daylight more yellow and blue... BUT. The stand is kinda meh. Very annoying. It’ll stand but falls over easily. The stand is also meant for a phone to record horizontally. Vertical still woooorks but it covers part of the ring light since you gotta turn the whole thing to one side. It’s good for the price. But I wish I spent a lil more for one with a better stand & phone holder. Basically even if you’re poor save for a better one. Unless you don’t care about a stand and just want good bright light.
2,The light is ok but the dimming feature stopped working after a week. It only works on highest brightness which isn’t functional for me. Will see if there’s a warranty.
4,Basically as the headline says. Getting it to sit right where I want it is hard since there is some readjustment after I tighten everything and the grip on the feet isn't great. The legs slide around if positioned at certain angles. I also have to be sure to put my phone in first because the legs always move whenever I touch it.The light itself is great - natural warm and blue light with many different brightness. Has been working reliably for several months and makes a big difference when I record. I'm glad I bought it but I might invest in one with better legs in the future.
3,It’s ok. What you’d expect for the price I guess.you can adjust the brightness and the warmth of the light. It’s just that it’s kids flimsy…
5,Easy to assemble….
4,The media could not be loaded.                                                                                 I like it thus far the first one I bought was broken when I got it so I had to re-order one and amazon made it easy for me! got the second one and this one has so far worked well my only concern is that its very lighweight so it feels like its not too durable so I feel like I have to be very very gentle with it. I like how I'm able to put it on my own tripod because the tripod it came with is a little desk one thats about 12inches in height:/....over all this is a nice product esp if ur just using it for selfies and portrait style videos
3,Not quite as I was expecting.  Not as sturdy.  But does the job.
3,The light is great - tone and brightness adjustments work well. But the tripod had with a weak wobbly leg that made the whole thing slide or collapse unless kept propped up by something else. Asked for a replacement and the replacement was exactly the same if not worse.Kept the product because I like the light well enough and I can manage for now. I assume the tripod will only get worse so I may replace the tripod with a Gorillapod later on - if the screws are compatible.
3,The light is lovely and had great options. However anything that isn't the light itself is poorly constructed. The tripod doesn't hold it's position the screw to hold the position for your phone constantly falls out.Edit: the company reached out and offered a refund for the troubles I had with mine which was really fantastic!
5,Es bastante potente su luz! Me encantan
3,It’s a great but the legs of tripod and very week. They don't hold up well at all. Im sure there is better quality out there
5,I have had this product for a little over a year. I hardly ever use it but I was using it the other night and it shorted out almost caught on fire and shut off. It was very hot to the touch. Please buy a better quality ring light that will not short out!
5,If you're new to filming or Zooming this is a great place to start. This ring light works great and gives beautiful flattering light for small scale calls or videos. I wouldn't say it's a hugely professional but it definitely works and for the price point you can't beat it. I like the different settings it offers and how it folds up and is easy to travel with within the box it comes in. It works with iphones or androids and is easy to place behind a laptop or tablet. Overall my professional photographer son-in-law said this was good enough for FB Lives IG shorts and general video calling. Definitely worth the value and easy to operate!
4,I use this in my salon. The legs are not that sturdy. The light falls over. But it you position it right it stands. The part that hold the phone kept getting flipped upside down. Could be user error.
5,Súper
5,I didn't want a floor stand so this works perfect for me. I like that there are different light options as well. For the price its really a 5* review but if rating for all LED lights it would be a 4* as this is for personal use.
5,I'm not sure why it's showing stars for camera quality and face recognition when it's a ring light. It's a handy little ring light with stand if you want to make a video sitting down at table or desk. Both my husband and I have used and so far it's working like it should.
4,So far I've only used this ring light for work meetings and family zooms (no content creation) and it's worked well.However the legs are short and not super sturdy (I should have paid closer attention to the dimensions). And when I try to use the phone holder sometimes the legs can't handle the extra weight and everything starts to shift (sometimes things fall).The light was one sale when I purchased so I'm not gutted about the investment. But I would assume professional content creators (like news reporters working from home) would want something sturdier and taller.
3,Lighting is great .everything else is flimsy not sturdy can break with several uses.
4,I am on video calls all day long. This light is a game-changer  and actually makes me want to turn my camera on. The adjustable lighting is the best part - it's easy to  switch it up which I do depending on the overhead lighting or time of day.It's a little flimsy but it sits on my desk so that isn't really an issue  for me. The assembly was confusing - the instructions showed putting the light together with the parts fully unassembled but in reality some of the parts were pre-assembled. I also had a difficult time figuring out how to make the phone holder go to landscape to portrait.Overall worth the money!
3,Flimsy and falls over easily. Bottom is not large enough or heavy enough.
5,I bought this to upgrade from a smaller ring light and WOW what a difference!  I use it mainly with my webcam and it’s perfect.The ring light has a ball mount to attach it to the included tripod or (in my case) a clamp that I have on my desk.  Inside the ring is a second attach point and ball mount with removable phone holder.  I took that off and attached my webcam.  Sooo much easier than mounting them separately.The light is super bright on high and dims nicely.  Adjusting the color helps me from looking too red or pasty white.  The control even lights up when the light is off to make it easier to find.Overall loving this light and will use it for a long time while I’m working from home due to Cv19.
4,This is a great starter ring light or for those on a budget. This is my first ring light and I wanted to use it for Zoom meetings/live videos for better lighting. This definitely achieves that objective.Pros: three settings for different lighting plus 8 or so dimmable settings within each easy to set up and useCons: buzzing/ringing sound that can be heard in the background of my live videos which is why I gave it 4 stars and not 5.Overall a great product for the price!
5,It's a good starter it is very bright and multiple brightness and colors. My only problem is the phone holder is very chimpsy it dont stay on the ring like it should.
5,I must admit that I am not very tech savvy.  I can use my phone and social media about as well as my grandmother.  However  I really like to post pictures of my crochet projects and I needed clearer pictures for my tutorials.  This was perfect for someone like me.  It was easy to assemble and it even  comes with its own tripod.  I was a bit skeptical about the different color schemes  but it does make a difference.  I think the one with blue undertones is my favorite.  I also like that I can clip my phone or camera into clamp in the middle of the ring.  It can be removed if you want to use it for a makeup light.
3,It does not come with the thicker tripod you see in the pictures only the flimsy 3 legged one and I could not get mine to stay up. The legs kept sliding out like Bambi on ice. As a result I couldn't get the light to the height that I wanted so I'm strongly considering returning this especially now that I see the price has come down a few bucks from what I bought it for. It's not really the best option for me anyway.
5,I love this ring light. It's easy to travel with and there are a bunch of different brightness levels.
3,This isn't bright enough. The tripod isn't stable and the light leans no matter how you tighten it.
4,I was looking for a ring light but didn’t want to spend too much money since I’m not quite sure how to use it.  I read a lot about them. So I purchased this light and it’s great. It has three different color settings. you can change the brightness of each. It’s great for zoom calls as well as applying make up. The tripod is a little flimsy but other than that great product. Make sure you buy the adapter with the correct voltage though.
4,It could be worse but its not the greatest quality.  The screws that tighten to hold the light/phone in place seem to be easily stripped.  It will stay locked in for the first couple weeks but the more I use it the weaker it becomes.  With that being said it still does the job it was intended for as far as the light goes and it does still stand.  However it's not meant to last.
4,The media could not be loaded.                                                                                 Maybe it’s just me it’s not hard to put together but I guess I don’t know how to make the lags stand up straightZ I have a bigger and heavier phone (8 plus) so the phone holder is really low and the phone weighs everything down. But it’s an amazing product. The brightness is astounding and really makes you glow and pop. Camera quality depends on your phone but the ring light makes it clearer. Your face is easily recognizable.
5,The LED Ring Light 10" with Tripod Stand & Phone Holder for Live Streaming is everything I hoped it would be: easy to install easy to use and effective in providing me the light I need to talk with friends and family on the Internet. I must admit that thought I am highly educated when it comes to things invented since I turned 50 (that's 32 years ago) I'm as stupid as they come. Someone told me "Hey you need a ring light." So I went to Amazon found the one I am reviewing and I use it easily on a regular basis.
5,I work in tech and like most of us find myself on an ever-increasing number of videoconferences lately. Purchased this inexpensive ring light to level-up my Teams game. It's great because it runs on a USB connection (even a cheap battery like you charge your iPhone with) has three different color levels to match your environment and numerous brightness settings.  I use my GoPro Hero8 with the brand new webcam function in order to get a wide field of view while my face is perfectly lit by the ring light (pick up a $4 GoPro connector with a 1/4" tripod screw here on Amazon). I'm constantly being asked by colleagues how my video looks so damned good. I tell them it's genetics but in reality it's this little ring light + my GoPro.
2,This is not a very good product! The tripod and mounting hardware are clumsy difficult to use and unstable. There must be better options out there.
3,I didnt like that the piece that holds the phone was loose. But the light was very bright which i loved. i bought it to use for putting on makeup.
4,I am happy with this little ring light. It's small and compact which is what I was looking for. It doesn't have a remote button in order to take photos with the press of a button but for the price point it's perfect. The tri-pod legs are only good in the lowest position which isn't a huge deal but I would have preferred for them to be a bit more functional in order to allow the ring light to stand up taller.
3,The ring light is great! I love that it has three warmth settings and myriad brightness settings beyond that. I have exactly zero complaints about the ring light itself. The phone holder is great - it extends to hold my massive phone with its massive case and all is well. It can be mounted horizontally or vertically. Great!Then there's the tripod this thing came with. Wat. Why. How. It collapses whenever someone in the next town over farts. Whenever a bird outside flaps its wings. Whenever I blink.So given that I've found myself mounting this to my own DSLR tripod just for a stupidly complicated desktop setup I'm not thrilled. But I also paid $17 for this setup...so...Anyway if you don't already own an additional tripod I suggest buying a more expensive ring light with a more sturdy base. Good luck.
5,I've been streaming on Twitch for almost 3 months now and was in need of better lighting. Found this ring light and decided to give it a shot. I love how easy it is to set up and how there's different modes you can switch to.You can use it with your webcam or your phone. I think if I wanted to switch to my phone instead it would be an easy to switch.The only thing I'm not too fond of is the tripod that comes with it. I would rather have a tripod that could extend its legs a bit more. I had to buy an arm that attaches to the desk to make it work a little better but not a big deal.
5,Works as advertised.
3,Not meant for me as I wear glasses. Only gave 3 stars because I was so disappointed I cannot use as I wear glasses and the ring light makes me look possessed. By all other accounts the lighting was fine and cool that there’s different levels of lighting. I had to resell the item.
